asin,listed_date,isEligibleForSuperSaverShipping,Brand,Firm,market_ids,prices,ave_rating,title,variationCSV,suction,Wok_1charge,sales
B08WCRYH7G,10/02/2021 00:00,TRUE,B08WCRYH7G,SereneLife,R21Q4,243.5691667,4.45,robot vacuum and mop combo robotic floor cleaner machine automatic cleaning robo vac mopping aspiradora smart app alexa gyroscope navigation technology for home carpet hard wood tile pet hair,None,2700,90,1393
B07TXGQS3H,02/07/2019 00:00,TRUE,s45,roborock,R21Q2,384.2757143,4.55,"roborock s45max robot vacuum - precision navigation, strong suction, ideal for pet hair & most floor types",None,2000,180,1394
B0875N8B4C,20/10/2020 00:00,FALSE,B0875N8B4C,TECBOT,R21Q3,199.99,4.216666667,"tecbot s1 robot vacuum cleaner pink with strong suction 2000 pa and self charging for hard floor,wi-fi connected ,alexa and app control ,ideal for pet hair",None,3000,200,1399
B088LYXV44,13/05/2020 00:00,FALSE,B088LYXV44,Vacmaster,R20Q4,129.99,4.245454545,"vacmaster robot vacuum cleaner automatic 1800pa power suction thin design quiet smart sensor protection, up to 100mins runtime automatic self-charging robotic vacuum for cleaning pet hair, hard floor",None,1800,100,1402
B07TJ2M5XY,13/08/2019 00:00,TRUE,920,ECOVACS,R20Q4,453.3921429,4.2,"ecovacs deebot ozmo 920 2in1 mopping robotic vacuum with laser navigation, no-go zones, systematic cleaning, multi-floor mapping, works with alexa & app, large, black",None,1000,110,1404
B08WFS8H9T,10/02/2021 00:00,TRUE,B08WFS8H9T,SereneLife,R21Q1,99.99,4.933333333,"serenelife pure vacuum cleaner-upgraded lithium battery 90 min run time-automatic bot self detects stairs pet hair allergies friendly robotic home cleaning for carpet hardwood floor, white",B08WFS8H9T,1200,90,1411
B08YDQR63R,01/07/2021 00:00,FALSE,M7,Midea,R21Q3,389.99,4.236363636,"midea m7 pro robot vacuum and mop cleaner, with vibrating mop vacuum, 4000pa strong suction, laser lidar navigation, multi-floor mapping, robotic vacuum for pet hair, hard floor, carpet (m7 pro)",B08YDQR63R,4000,180,1414
B08GFLQX23,07/05/2020 00:00,TRUE,bg700,Bagotte,R20Q4,218.0605556,4.7125,"bagotte bg700 robot vacuum, wi-fi robotic vacuum cleaner with mop, 2.7"" thin, strong suction, work with alexa, 6 cleaning modes, ideal for low-pile carpet, floor, pet hair",None,1600,100,1415
B08MFG4RS3,06/11/2020 00:00,FALSE,B08MFG4RS3,Lefant,R21Q3,267.7777778,4.233333333,"lefant robot vacuum cleaner ,quiet self-charging robotic vacuum cleaner, 2600pa strong suction, 120 mins runtime, wi-fi connected, works with alexa, ideal for pet hair, carpets & hard floors (t800)",None,2600,120,1419
B097HTPVDN,01/01/2011 00:00,TRUE,B097HPQJ5Y,SereneLife,R21Q3,161.79,4.875,robot vacuum cleaner and dock - 1500pa suction w/ scheduling activation and charging dock - robotic auto home cleaning for carpet hardwood floor pet hair & allergies friendly - pure clean pucrc95.8,"B097HPQJ5Y,B097HTPVDN",1500,90,1426
B089TNN8XQ,01/01/2011 00:00,FALSE,675,iRobot,R21Q1,213.3233333,4.12,"irobot roomba 675 robot vacuum-wi-fi connectivity, compatible with alexa, good for pet hair, carpets, hard floors, self-charging (renewed)",None,600,90,1427
B09GKF2BVW,17/09/2021 00:00,TRUE,B09GKF2BVW,VICTONY,R21Q4,166.384,4.375,"robot vacuum cleaner, victony robotic vacuum cleaner with 360° smart sensor protection, 2600mah, 100 mins run time, super-thin, 6 clean modes, self-charging for pet hair hard floors, carpet, black",None,1650,100,1428
B08BLDK4F2,22/06/2020 00:00,FALSE,I900,Coredy,R21Q4,519.99,4.24,"coredy l900 robot vacuum cleaner, smart laser navigation, precision ai mapping technology, compatible with alexa, 2-in-1 vacuum & mop robotic vacuum, 2700pa power suction ideal for pet hair",B08QN5SL37,2700,200,1429
B097HPQJ5Y,17/06/2021 00:00,TRUE,B097HPQJ5Y,SereneLife,R21Q3,160.2971429,4.82,automatic programmable robot vacuum cleaner - robotic auto home cleaning for clean carpet hardwood floor w/ self activation and charge dock - pet hair & allergies friendly - pureclean pucrc96b.8,"B097HPQJ5Y,B097HTPVDN",1500,90,1431
B08CXB4KKJ,14/07/2020 00:00,FALSE,850t,Proscenic,R20Q4,222.0136364,4.710526316,"proscenic 850t robot vacuum cleaner, wi-fi connected robot vacuum and mop, works with alexa & google home, 3-in-1 robotic vacuum with 3000pa strong suction on carpets and hard floors, boundary strip",None,3000,120,1435
B06XS31V18,14/06/2017 00:00,FALSE,890,iRobot,R20Q1,370.1527273,4.1,"irobot roomba 890 robot vacuum- wi-fi connected, works with alexa, ideal for pet hair, carpets, hard floors",None,850,90,1438
B07PX2HQQ4,26/03/2019 00:00,FALSE,B07PX2HQQ4,Deenkee,R20Q2,202.2516667,4.35,"deenkee robot vacuum,1500pa high suction,super-thin,6 cleaning modes,quiet,timing function,self-charging robotic vacuum cleaner for pet hair, hard floor, carpet",None,1500,100,1438
B08PCJ8SV3,01/12/2020 00:00,FALSE,B08PCJ8SV3,Ultenic,R21Q3,265,4.55,"ultenic d5s pro robot vacuum and mop combo, 3000pa strong suction, row-by-row cleaning, app control, self-charging, works with alexa, boundary strips, good for pet hair, hard floor and carpet",None,3000,150,1438
B09994T1NB,13/07/2021 00:00,FALSE,W10,Dreametech,R21Q4,975.374,4.45,"dreametech w10 robot vacuum cleaner and mop, sweeping, mopping, washing and drying 4in1, robotic vacuum with superb lidar navigation, 4000pa strong suction for pet hair, hard floor, carpet",None,4000,210,1441
B07MXWT2VS,18/01/2019 00:00,FALSE,B07MXWT2VS,lexvss,R21Q1,102.9171429,3.8,"premium automatic robot vacuum cleaner, 1500pa powerful suction, 650ml large dust box, smart app control/self-charging/anti-collision, good for pet hair, hard floor and low pile carpets (black)",B07MXWT2VS,1500,100,1451
B099KDV4L5,15/07/2021 00:00,FALSE,s7+,roborock,R21Q4,884.98,5,"roborock s7+ robot vacuum and sonic mop with self-empty dock, stores up to 60-days of dust, auto lifting mop, ultrasonic carpet detection, 2500pa suction",None,2500,120,1454
B08MBV95Y7,31/10/2020 00:00,TRUE,B08MBV95Y7,Enther,R21Q3,158.9036364,4.445454545,"enther robot vacuum cleaner, robotic vacuum cleaner with gyro navigation, 2600mah, 120mins run time, super-thin, 6 clean modes, self-charging for pet hair hard floors, carpet, black",None,1300,120,1473
B07313S199,21/06/2017 00:00,FALSE,a9,ILIFE,R20Q1,222.8471429,4.15,"ilife a9 robot vacuum, mapping, wi-fi connected, cellular dustbin, strong suction, 2-in-1 roller brush, self-charging, slim,quiet, compatible with alexa, ideal for hard floors to medium-pile carpets.","B08JCDCH22,B08S73M29W,B07313S199",1000,120,1481
B0969LC6SR,01/06/2021 00:00,FALSE,DK600MAX,Deenkee,R22Q1,171.2757143,4.46,"robot vacuum,deenkee dk600max robot vacuum cleaner 3-in-1 upgraded 2000pa auto robotic vacuum,120min runtime 6 cleaning mode robot vacuum for pet hair,hard floor&carpet(2.75""thin,self-charging,quiet)",B0969LC6SR,2000,120,1482
B08PCJ8SV3,01/12/2020 00:00,FALSE,B08PCJ8SV3,Ultenic,R22Q1,239,4.35,"ultenic d5s pro robot vacuum and mop combo, 3000pa strong suction, row-by-row cleaning, app control, self-charging, works with alexa, boundary strips, good for pet hair, hard floor and carpet",None,3000,150,1497
B08MB3WHD8,30/10/2020 00:00,FALSE,e4,roborock,R21Q2,214.99,3.888235294,"roborock e4 mop robot vacuum and mop cleaner, internal route plan (renewed)","B07PTP8GJ5,B08MB3WHD8",2000,100,1499
B08ZN1GHPV,25/03/2021 00:00,FALSE,B08ZN1GHPV,VOSFEEL,R21Q3,113.99,4.51,"robot vacuum, 2200pa wifi/app/alexa, slim auto self-charging quiet robotic vacuum cleaner ideal for pet hair, hard floor and low pile carpet vosfeel",None,2200,135,1502
B07MNRTGR1,25/12/2018 00:00,FALSE,B07MNRTGR1,Dibea,R20Q2,189.99,4.15,"dibea 2-in-1 mopping robot vacuum, automatic self-charging robot vacuum cleaner for pet hair, carpet and hard floor dt966",None,1200,150,1506
B0949J6JYW,05/06/2021 00:00,FALSE,B0949J6JYW,ROUBOW,R21Q3,137.49,3.715789474,"roubow automatic robot vacuum cleaner, 3 in 1 robotic sweeper mop, 1800pa suction, self-charging, schedule, zigzag route cleaning robot vac for pet hair, hard floor, low pile carpet, black",None,1800,70,1515
B08X9YT6ZM,24/02/2021 00:00,FALSE,r3000,Robit,R21Q2,163.32,4.3,"robit r3000 robot vacuum cleaner, 2500pa suction with gyroscope, 2.8” ultra thin, super quiet, long-lasting battery&self-charging robotic vacuum cleaner for pet hair, hard floors, carpets",B08X9YT6ZM,2500,120,1525
B084SQPWLY,13/02/2020 00:00,FALSE,VAC,Yeedi,R20Q2,289.99,4.61,"yeedi vac robot vacuum with advanced mapping, 3000pa suction, deep cleaning, virtual boundary, carpet boost, app control, google home, alexa compatible, ideal for hard floor, carpet and pet family","B084SQPWLY,B09375TK8Z",3000,110,1531
B07P31F5YG,19/02/2019 00:00,FALSE,11splus,eufy,R20Q4,260.2244444,4.45,"eufy by anker, boostiq robovac 11s plus, upgraded, super-thin, 1500pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, black",B07P31F5YG,1500,100,1533
B07BYYTQLR,06/04/2018 00:00,FALSE,B07BYYTQLR,Tenergy,R20Q4,149.99,3.76,"tenergy otis robot vacuum cleaner, max power suction robotic vacuum, self-charging, smart sensor, pet hair filter friendly, remote control vacuum cleans hard floors/thin carpets","B07BYYTQLR,B07JVQZM3X",1200,90,1538
B073WZ42XD,13/07/2017 00:00,FALSE,B073WZ42XD,SAMSUNG,R20Q4,500.0189655,3.857142857,"samsung electronics r7065 robot vacuum wi-fi connectivity, ideal for carpets, hard floors, and pet hair with 5160pa strong performance, works with amazon alexa and the google assistant, satin titanium",None,5160,90,1540
B097HTPVDN,01/01/2011 00:00,TRUE,B097HPQJ5Y,SereneLife,R21Q4,155.0175,4.416666667,robot vacuum cleaner and dock - 1500pa suction w/ scheduling activation and charging dock - robotic auto home cleaning for carpet hardwood floor pet hair & allergies friendly - pure clean pucrc95.8,"B097HPQJ5Y,B097HTPVDN",1500,90,1548
B097HTHPKS,17/06/2021 00:00,TRUE,B097HTHPKS,SereneLife,R21Q3,109.99,4.95,"smart automatic robotic vacuum cleaner - slim rechargeable electric automatic robot vacuum cleaner w/, self programmed navigation, anti-fall sensors - (carpet, hardwood, linoleum, tile), white",None,1600,90,1549
B076X8P5CM,26/10/2017 00:00,FALSE,B076X8P5CM,PURE CLEAN,R20Q3,85.32,3.25,pyle upgraded pure clean smart robot vacuum sweeper cleaner w/ self-navigated automatic robotic floor cleaning ability in selectable mode - built in rechargeable battery w/ led light pucrc17,"B076X8P5CM,B06XSPK3B9",1600,90,1551
B093F7KHTV,25/04/2021 00:00,FALSE,B093F7KHTV,Asuka,R21Q4,246.6566667,4.233333333,asuka robot vacuum cleaner s1 - quite robotic vacuum cleaner no-go areas 2000pa slim design robot vacuums carpets boost intellect self-charging vacuum cleaner for pet hair- white,"B093F8YYHC,B093F7KHTV",2000,150,1553
B093F8YYHC,25/04/2021 00:00,FALSE,B093F7KHTV,Asuka,R21Q4,169.99,4.247826087,asuka robot vacuum cleaner s1 - quite robotic vacuum cleaner no-go areas 2000pa slim design robot vacuums carpets boost intellect self-charging vacuum cleaner for pet hair- black,"B093F8YYHC,B093F7KHTV",2000,150,1553
B09L7YBMYL,08/11/2021 00:00,FALSE,B09L7YBMYL,ZokerVacuum,R21Q4,493.013,5,"vacuum cleaner with 30-min runtime vacuum cleaner for pet hair, carpets, hard floors",B09S63K4L9,2100,120,1555
B0924DH948,09/04/2021 00:00,FALSE,A FAMREE,A FAMREE,R22Q1,117.8828571,3.857142857,"famree mt-200 robot vacuum cleaner, 1800pa strong suction wifi/app self-charging robotic vacuums quiet mini vacuum for hard floor, low/medium-pile carpets",B0924DH948,1800,110,1560
B092R3TZZF,16/04/2021 00:00,FALSE,2NICE,2NICE,R21Q4,131.4566667,4.25,"2nice robot vacuum cleaner good for pet hair, alexa/wifi/remote, automatic robotic vacuum cleaner 1800pa tangle-free suction, auto self-charging vacuum robot for carpet hard floor",None,1800,110,1561
B08MF8N8SD,02/11/2020 00:00,FALSE,g30,eufy,R22Q1,345.05125,4.4,"eufy by anker, robovac g30 hybrid, robot vacuum with smart dynamic navigation 2.0, 2-in-1 vacuum and mop, 2000 pa suction, wi-fi, boundary strips, ideal for pet owners","B09LHBZ6KB,B08MF8N8SD",2000,100,1565
B07X7ZMVM5,09/10/2019 00:00,FALSE,a980,amarey,R21Q2,130.594,3.9,"amarey a980 robot vacuum app control with vision mapping navigation - self-charging robotic vacuum, no-go zones, selective room cleaning, wi-fi connected, alexa voice control best for pet hair carpets",None,1400,120,1573
B08MBV95Y7,31/10/2020 00:00,TRUE,B08MBV95Y7,Enther,R21Q2,147.9195238,4.55,"enther robot vacuum cleaner, robotic vacuum cleaner with gyro navigation, 2600mah, 120mins run time, super-thin, 6 clean modes, self-charging for pet hair hard floors, carpet, black",None,1300,120,1574
B08PBM7GX2,30/11/2020 00:00,FALSE,B08PBM7GX2,SCOZER,R21Q4,92.33333333,4.05,"robot vacuum, scozer self-charging robotic vacuum cleaner, 2200pa super-strong suction, wi-fi & alexa control, boundary strips, multiple cleaning modes vacuum best for pet hair carpets hard floor",B08SCF1FQQ,2200,120,1578
B08SCF1FQQ,07/01/2021 00:00,FALSE,B08PBM7GX2,SCOZER,R21Q4,92.44333333,4.05,"robot vacuum, scozer self-charging robotic vacuum cleaner, 2200pa super-strong suction, wi-fi & alexa control, boundary strips, multiple cleaning modes vacuum best for pet hair carpets hard floor",B08SCF1FQQ,2200,120,1578
B07YBWNQBC,25/09/2019 00:00,FALSE,e4,roborock,R20Q2,165.7042857,4.442857143,roborock e4 mop robot vacuum with route planning (renewed),B07YBWNQBC,2000,100,1583
B08WZ23VTC,18/02/2021 00:00,TRUE,B08WZ23VTC,SereneLife,R22Q1,136.7825,3.9,"robot vacuum cleaner - self charging robo vacuum cleaner - 1200pa suction, self path navigation, 70 min run time - carpet hardwood linoleum tile - serenelife pucrcx70",None,1200,70,1586
B07H3JNDL5,04/09/2018 00:00,FALSE,15c,eufy,R22Q1,163.225,4.4,"eufy by anker, boostiq robovac 15c, wi-fi, upgraded, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black)","B07H3JNDL5,B07MPS81HR",1300,100,1590
B07MPS81HR,07/01/2019 00:00,FALSE,15c,eufy,R22Q1,175.2294444,4.4,"eufy by anker, boostiq robovac 15c, wi-fi, upgraded, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (white)","B07H3JNDL5,B07MPS81HR",1300,100,1590
B08Z88VWKC,20/03/2021 00:00,FALSE,e5,roborock,R21Q3,297.49,4.35,"roborock e5 mop robot vacuum and mop, self-charging robotic vacuum cleaner, 2500pa strong suction, wi-fi connected, app control, works with alexa, ideal for pet hair, carpets, hard floors (black)","B08Z88VWKC,B091Y9745N,B0792BWMV4",2500,200,1611
B091Y9745N,09/04/2021 00:00,FALSE,e5,roborock,R21Q3,293.3233333,4.35,"roborock e5 mop robot vacuum cleaner, 2500pa strong suction, wi-fi connected, app control, compatible with alexa, ideal for pet hair, carpets, hard floors (white)","B08Z88VWKC,B091Y9745N,B0792BWMV4",2500,200,1611
B09FLDMMKN,01/11/2021 00:00,FALSE,S8,360,R22Q1,314.115,4.32173913,"robot vacuum and mop, lidar navigation, 2700pa strong suction, 360 s8 robotic vacuum cleaner, multi-floor mapping, no-go zones, compatible with alexa and google assistant, ideal for carpets and pets",B09FLDMMKN,2700,140,1611
B09Q5FJJ83,11/01/2022 00:00,FALSE,B09Q5FJJ83,Satily,R22Q1,177.4066667,4.95,"robot vacuum cleaner, 2200pa robot vacuum and mop combo, super thin 2.7'' self-charging robotic vacuum cleaner, boundary strips included compatible with alexa, ideal for pet hair, carpets, hard floor",None,2200,120,1616
B08K78Q9GC,27/09/2020 00:00,FALSE,a80,ILIFE,R21Q3,194.99,4,"ilife a80 max robot vacuum cleaner, 2000pa max suction, wi-fi connected, works with alexa, 2-in-1 roller brush, self-charging, slim and quiet, ideal for pet hair, hard floor and medium pile carpet.","B09VYSWTS8,B08K78Q9GC,B01N9P4NH5",1500,110,1617
B083BDDR7W,31/12/2019 00:00,FALSE,30cmax,eufy,R20Q4,223.5382353,3.754545455,"eufy boostiq robovac 30c max, wi-fi, super-thin, 2000pa suction, boundary strips included, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile, black (renewed)",None,2000,100,1618
B06XSPK3B9,22/03/2017 00:00,FALSE,B076X8P5CM,PURE CLEAN,R20Q3,68.99,3.26,"pure clean smart robot vacuum sweeper cleaner - automatic multisurface bagless floor cleaner w/built-in rechargeable battery, selectable cleaning modes, 0.3l dust bin capacity, 90 min runtime - pyle","B076X8P5CM,B06XSPK3B9",1600,90,1622
B08SVTM2X6,12/01/2021 00:00,FALSE,B08SVTM2X6,MOVA,R21Q3,282.6566667,4.35,"mova robot vacuum and mop, lidar navigation robot vacuum, robot vacuum cleaner with 4000pa strong suction, alexa, smart mapping, 5200mah large battery, 2-in-1 vacuum and mop for pet hair, carpet",None,4000,110,1626
B09M362RYH,20/10/2021 00:00,TRUE,B09M362RYH,ZZ5610,R22Q1,470.5807692,4.15,"robot vacuum,1600pa robotic vacuum cleaner (slim),quiet,multiple cleaning modes, self-charging robot vacuum, ideal for pet hair,hard floor, carpets",None,1600,300,1633
B08DFBX9VS,22/07/2020 00:00,FALSE,B08DFBX9VS,Holove,R20Q3,145.98,4.85,"robot vacuum cleaner and dry mopping sweeper, slim holove d2 wifi 1800pa strong suction with automatic self-charging, robotic vacuum cleaner for pet hair, hard floor and low pile carpet",None,1800,120,1644
B08SVWQR6Z,18/02/2021 00:00,FALSE,B08SVWQR6Z,MOVA,R21Q3,237.8471429,4.566666667,"mova z500 robot vacuum and mop, smart navigation robot vacuum, robot vacuum cleaner with 3000pa strong suction, alexa, 5200mah large battery, 2-in-1 vacuum and mop, for pet hair, hard floor, carpet",None,3000,110,1646
B07MNRTGR1,25/12/2018 00:00,FALSE,B07MNRTGR1,Dibea,R20Q1,216.6566667,4.3,"dibea 2-in-1 mopping robot vacuum, automatic self-charging robot vacuum cleaner for pet hair, carpet and hard floor dt966",None,1200,150,1669
B07S412MZ8,21/05/2019 00:00,FALSE,N79W,ECOVACS,R20Q1,139.4405,3.833333333,"ecovacs deebot n79w robot vacuum cleaner (white) with max power suction, alexa connectivity, app controls, self-charging, for hard surface floors & thin carpets (renewed)","B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",1000,110,1672
B0925ZYRMM,23/06/2021 00:00,FALSE,B09CGRGKB7,Tikom,R21Q3,205.4445455,4.735294118,"tikom robot vacuum cleaner, 2700pa robotic vacuums with self-charging, good for pet hair, carpets, hard floors, black","B0925ZYRMM,B09CGRGKB7",2700,120,1675
B07VVB99XP,22/09/2019 00:00,FALSE,B07VVB99XP,iMartine,R20Q2,166.536,4.35,"robot vacuum cleaner, imartine 1600pa robotic vacuum cleaner wi-fi connectivity compatible with alexa, self-charging, smart mapping, super slim, with boundary strips for hard floor, carpets, pet hair",None,1600,120,1677
B09PDV6RZC,29/12/2021 00:00,FALSE,B09PDV6RZC,KppeX,R22Q1,285.16125,4.3875,"robot vacuum, 1800pa robotic vacuum cleaner with self-charging, 360° smart sensor protectio, quiet multiple cleaning modes vacuum for pet hair hard floor medium-pile carpets",None,1800,100,1677
B09MF2XZZ7,23/11/2021 00:00,FALSE,B094QB56WZ,Thamtu,R22Q1,209.99,4.3,"thamtu g10 robot vacuum with 2700pa strong suction, super-thin robotic vacuum cleaner, compatible with alexa, clean schedule, self-charging, ideal for pet hair, hard floor, medium-pile carpet (black)","B09MF2XZZ7,B09BYC76PZ,B09W923GQ5",2700,120,1685
B08DCVS9WD,21/07/2020 00:00,FALSE,B08DCVS9WD,Kenmore,R21Q1,159.59,4.05,"kenmore 31510 robot vacuum cleaner 1800pa suction 3"" slim quiet self-charging robotic vacuum with stair sensor,spot cleaning, boundary strips works with alexa for pet hair, hardwood floors, carpet",None,1800,120,1689
B085HCPM6J,04/03/2020 00:00,FALSE,B085HCPM6J,Vacmaster,R20Q2,166.8316667,4.6,"vacmaster robot vacuum cleaner 1800pa suction 2.9"" slim quiet automatic, smart sensor protection, self-charge robotic vacuum automatic vacuum high performing for pet hair, hard floor, carpet",None,1800,100,1692
B08F2S98DM,18/08/2020 00:00,FALSE,U2PRO,ECOVACS,R21Q2,317.81,3.983333333,"ecovacs deebot ozmo u2 pro robot vacuum cleaner 2 in1 vacuum and mop, extra pet care kit 800ml large dustbin & tangle-free brush, ideal for pet hair, no-go zones, 2.5hrs run time, voice / app control…","B09GPQLPW3,B08F2S98DM",2500,150,1694
B08PK2ZXGT,03/12/2020 00:00,FALSE,B08PK2ZXGT,FuZoTo,R21Q2,165.5641667,3.944,"fuzoto f8 robot vacuum, sweep, mop, vacuum 3-in-1, 2500pa, wifi/app/alexa, automatic self-charging robotic vacuum, daily schedule cleaning, ideal for pet hair, medium-pile carpet, hard floor, black",None,2500,100,1694
B0881P1PS8,28/10/2019 00:00,TRUE,B0881P1PS8,Bagotte,R20Q2,205.64,4.95,"robot vacuum, 2.7"" max suction robotic vacuums cleaner, bagotte robot vacuum cleaner super thin & quiet, large dust bin, self-charging, ideal for pet hair, carpet, hardwood floors",None,1500,100,1695
B08SVTM2X6,12/01/2021 00:00,FALSE,B08SVTM2X6,MOVA,R21Q4,307.49,4.35,"mova robot vacuum and mop, lidar navigation robot vacuum, robot vacuum cleaner with 4000pa strong suction, alexa, smart mapping, 5200mah large battery, 2-in-1 vacuum and mop for pet hair, carpet",None,4000,110,1699
B09BYC76PZ,05/08/2021 00:00,FALSE,B094QB56WZ,Thamtu,R22Q1,179.99,4.391666667,"thamtu g10 robot vacuum with 2700pa strong suction, super-thin robotic vacuum cleaner, compatible with alexa, clean schedule, self-charging, ideal for pet hair, hard floor, medium-pile carpet (sliver)","B09MF2XZZ7,B09BYC76PZ,B09W923GQ5",2700,120,1702
B08MF8N8SD,02/11/2020 00:00,FALSE,g30,eufy,R21Q3,341.656087,4.45,"eufy by anker, robovac g30 hybrid, robot vacuum with smart dynamic navigation 2.0, 2-in-1 vacuum and mop, 2000 pa suction, wi-fi, boundary strips, ideal for pet owners","B09LHBZ6KB,B08MF8N8SD",2000,100,1703
B07JCXRP4H,30/10/2018 00:00,FALSE,B07JCXRP4H,amarey,R20Q1,171.99,4.36,"robot vacuum cleaner - 1400pa ultra-strong white robot vacuum, 4 cleaning modes, 2.7” ultra-thin, self-charge, 360° anti collision & anti drop, smart robotic vacuum for pet hair, carpet, hard floor",None,1400,100,1706
B08DD4QH6Y,21/07/2020 00:00,FALSE,B08DD4QH6Y,SYSPERL,R20Q4,159.99,4.685714286,sysperl v30 robot vacuum cleaner self-charging robotic vacuum cleaner 1800 pa suction super-thin quiet wi-fi connect works for aleax google assistant good for pet hair hard floors and low pile carpet.,B09P15GTZL,1800,90,1712
B08QCTM4M2,11/12/2020 00:00,FALSE,B08QCTM4M2,SYSPERL,R20Q4,103.3233333,5,"sysperl v10 robot vacuum cleaner, self-charging robotic vacuum cleaner, 1800pa strong suction, ideal for pet hair, hard floor and low pile carpet, black.",None,1800,120,1712
B07F2D81JN,20/07/2018 00:00,FALSE,a800,amarey,R20Q1,182.6077778,4.1,"amarey a800 robot vacuum - super suction robotic vacuum cleaner, long lasting, timer function, self-charging, multiple cleaning modes, amarey robot vacuum cleaner for pet hair, hard floor, carpet",None,1400,100,1714
B095C2L224,19/05/2021 00:00,FALSE,X10,Dreametech,R21Q3,494.99,4.55,"dreametech l10 pro robotic vacuum with dual-line lidar navigation, 3d obstacle avoidance, 4000pa suction multi-level mapping, compatible with alexa/app, ideal for pet hair, wood, tile, white color","B08YNDH84H,B0978ZBZNK,B095C2L224",4000,150,1715
B099RPR49X,17/09/2021 00:00,FALSE,B09W94KY47,Arnagar,R22Q1,405.99,4.144444444,"robot vacuum, arnagar 2022 newest robot vacuum and mop combo, strong suction, 220 mins runtime, compatible with alexa, ideal for pet hair (s8-pro)",B09W94KY47,3500,220,1722
B08WZ23VTC,18/02/2021 00:00,TRUE,B08WZ23VTC,SereneLife,R21Q3,137.99,4.066666667,"robot vacuum cleaner - self charging robo vacuum cleaner - 1200pa suction, self path navigation, 70 min run time - carpet hardwood linoleum tile - serenelife pucrcx70",None,1200,70,1726
B08F2S98DM,18/08/2020 00:00,FALSE,U2PRO,ECOVACS,R21Q3,280.825,3.785714286,"ecovacs deebot ozmo u2 pro robot vacuum cleaner 2 in1 vacuum and mop, extra pet care kit 800ml large dustbin & tangle-free brush, ideal for pet hair, no-go zones, 2.5hrs run time, voice / app control…","B09GPQLPW3,B08F2S98DM",2500,150,1728
B083PWGPG7,09/01/2020 00:00,FALSE,B083PWGPG7,Bagotte,R20Q2,193.99,4.622222222,"bagotte bg600 robot vacuum cleaner, 2.7"" slim & quiet, smart self-charging robotic vacuum cleaners, good for pet hair hardwood floor carpet tile",B09XWFQ396,1600,100,1732
B07PTP8GJ5,26/03/2019 00:00,FALSE,e4,roborock,R20Q3,339.99,4.36,"roborock e4 mop robot vacuum and mop, 2000pa powerful suction, app control, scheduling and route planning, self-charging robotic vacuum cleaner, ideal for pets and carpets","B07PTP8GJ5,B08MB3WHD8",2000,100,1744
B0881P1PS8,28/10/2019 00:00,TRUE,B0881P1PS8,Bagotte,R22Q1,229.96,4.266666667,"robot vacuum, 2.7"" max suction robotic vacuums cleaner, bagotte robot vacuum cleaner super thin & quiet, large dust bin, self-charging, ideal for pet hair, carpet, hardwood floors",None,1500,100,1744
B08KHD15B2,01/10/2020 00:00,FALSE,B08KHPQK4S,iHome,R21Q3,185.24125,4.216666667,"ihome autovac eclipse, robot vacuum and mop combo- robotic vacuum cleaner, robot mop enabled, wi-fi connected mapping technology, automatic self charging, ideal for pet hair, carpets & hard floors","B08KHPQK4S,B09PC54J4Y,B08KHD15B2,B08KHPTXD5",2000,120,1753
B07QNMW83G,16/04/2019 00:00,FALSE,675,iRobot,R20Q1,208.5715385,4.095744681,"irobot roomba 675 robot vacuum-wi-fi connectivity, works with alexa, good for pet hair, carpets, hard floors, self-charging (renewed)",None,600,90,1757
B092R3TZZF,16/04/2021 00:00,FALSE,2NICE,2NICE,R21Q3,131.36,4.178947368,"2nice robot vacuum cleaner good for pet hair, alexa/wifi/remote, automatic robotic vacuum cleaner 1800pa tangle-free suction, auto self-charging vacuum robot for carpet hard floor",None,1800,110,1759
B08CSVDHTR,18/08/2020 00:00,FALSE,T8,ECOVACS,R21Q1,549.466,4.35,"ecovacs deebot t8 robot vacuum and mop cleaner, precise laser navigation, multi-floor mapping, intelligent object avoidance, full-customize clean, no-go and no-mop zones, auto-empty station compatible",None,2000,180,1760
B08PFGVRCJ,02/12/2020 00:00,FALSE,I900X,Coredy,R21Q4,589.99,4.177777778,"coredy l900x robot vacuum cleaner with self emptying base, laser navigation robotic vacuums and mop multi-floor mapping, 2700pa suction with no-go zones, wi-fi connected, good for pet hairs",B08PFH4T88,2700,190,1762
B07TXYHC7C,29/07/2019 00:00,TRUE,B07TXYHC7C,NOISZ,R20Q2,169.99,4.15,"noisz by ilife s5 robot vacuum cleaner, electrowall, tangle-free suction port, quiet, automatic self-charging ideal for pet care, hard floor and low pile carpet, black","B07TXYHC7C,B085VR2WYR,B08RHMQC28",1000,100,1767
