,market_ids,asin,asin,variationCSV.x,listed_date,salesRANK,prices,rating,ave_rating,color,itemLength.y,itemWidth.y,itemHeight.y,itemWeight,Fra_income
108016,2020-01,B07VWGGNJ5,B07W4S99CM,None,08/09/2019 00:00,8056,120,NA,4.65,None,320,320,76,2359,75550080
109840,2020-03,B07VWGGNJ5,B07W4S99CM,None,08/09/2019 00:00,7372,129.99,NA,4.5,None,320,320,76,2359,75975680
104529,2019-09,B07W4S99CM,B07W5XB6B6,"B07GDHPWCS,B07W4S99CM",28/08/2019 00:00,61183,549.99,NA,4.15,Black,325,325,81,3597,73754870
105441,2019-10,B07W4S99CM,B07W5XB6B6,"B07GDHPWCS,B07W4S99CM",28/08/2019 00:00,138649,479.99,NA,4,Black,325,325,81,3597,74168180
106998,2019-12,B07W4S99CM,B07W5XB6B6,"B07GDHPWCS,B07W4S99CM",28/08/2019 00:00,59687,388.61,NA,2.525,Black,325,325,81,3597,74401790
108068,2020-01,B07W4S99CM,B07W5XB6B6,"B07GDHPWCS,B07W4S99CM",28/08/2019 00:00,108719,522.96,NA,4.05,Black,325,325,81,3597,75550080
109006,2020-02,B07W4S99CM,B07W5XB6B6,"B07GDHPWCS,B07W4S99CM",28/08/2019 00:00,23907,237.6,NA,4.033333333,Black,325,325,81,3597,75361600
110582,2020-03,B07W4S99CM,B07WHMGDW9,"B07GDHPWCS,B07W4S99CM",28/08/2019 00:00,98,199.99,NA,4,Black,325,325,81,3597,75975680
104614,2019-09,B07W5XB6B6,B07WHMGDW9,"B07W5XB6B6,B07KSFM8S5",10/09/2019 00:00,21460,299.99,NA,5,Black,332,332,79,3397,73754870
105659,2019-10,B07W5XB6B6,B07WSLK43Y,"B07W5XB6B6,B07KSFM8S5",10/09/2019 00:00,15953,399.99,NA,4.666666667,Black,332,332,79,3397,74168180
105853,2019-11,B07W5XB6B6,B07WSLK43Y,"B07W5XB6B6,B07KSFM8S5",10/09/2019 00:00,19,189.99,NA,4.55,Black,332,332,79,3397,74174170
107446,2019-12,B07W5XB6B6,B07WSLK43Y,"B07W5XB6B6,B07KSFM8S5",10/09/2019 00:00,40,189.99,NA,4.406557377,Black,332,332,79,3397,74401790
107826,2020-01,B07W5XB6B6,B07WSLK43Y,"B07W5XB6B6,B07KSFM8S5",10/09/2019 00:00,12887,292.9,NA,4.1,Black,332,332,79,3397,75550080
105539,2019-10,B07WHMGDW9,B07WSLK43Y,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",13/08/2019 00:00,122272,299.99,NA,1,None,330,330,76,5860.4134,74168180
107290,2019-12,B07WHMGDW9,B07X53V3V6,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",13/08/2019 00:00,164956,299.99,NA,2.5,None,330,330,76,5860.4134,74401790
106626,2019-11,B07WSLK43Y,B07X53V3V6,None,27/09/2019 00:00,2812,199.99,NA,4.95,White,323,323,69,4000,74174170
107244,2019-12,B07WSLK43Y,B07X53V3V6,None,27/09/2019 00:00,4159,100,NA,4.655555556,White,323,323,69,4000,74401790
108399,2020-01,B07WSLK43Y,B07X53V3V6,None,27/09/2019 00:00,14116,224.99,NA,4.583333333,White,323,323,69,4000,75550080
109567,2020-02,B07WSLK43Y,B07X53V3V6,None,27/09/2019 00:00,17300,224.99,NA,4.542857143,White,323,323,69,4000,75361600
110249,2020-03,B07WSLK43Y,B07X53V3V6,None,27/09/2019 00:00,21584,210,NA,4.4,White,323,323,69,4000,75975680
104607,2019-09,B07X53V3V6,B07X542P5G,None,27/08/2019 00:00,3013,229.99,NA,4.6,Black,325,325,72,2699,73754870
105775,2019-11,B07X53V3V6,B07X542P5G,None,27/08/2019 00:00,690,319.99,NA,4.09,Black,325,325,72,2699,74174170
107469,2019-12,B07X53V3V6,B07X542P5G,None,27/08/2019 00:00,3598,319.99,NA,4.35,Black,325,325,72,2699,74401790
108401,2020-01,B07X53V3V6,B07X7V5FG9,None,27/08/2019 00:00,322,199.99,NA,4.45,Black,325,325,72,2699,75550080
108912,2020-02,B07X53V3V6,B07X7V5FG9,None,27/08/2019 00:00,3963,297.48,NA,4.45,Black,325,325,72,2699,75361600
110052,2020-03,B07X53V3V6,B07X7V5FG9,None,27/08/2019 00:00,2208,209.99,NA,4.45,Black,325,325,72,2699,75975680
107572,2019-12,B07X542P5G,B07X7ZMVM5,B07X542P5G,28/08/2019 00:00,268244,179.99,NA,4.25,Imass-a3bs,315,315,71,3629,74401790
108522,2020-01,B07X542P5G,B07X7ZMVM5,B07X542P5G,28/08/2019 00:00,223174,159.99,NA,3.8,Imass-a3bs,315,315,71,3629,75550080
109591,2020-02,B07X542P5G,B07X7ZMVM5,B07X542P5G,28/08/2019 00:00,181743,149.99,NA,3.85,Imass-a3bs,315,315,71,3629,75361600
105968,2019-11,B07X7V5FG9,B07X7ZMVM5,None,06/11/2019 00:00,15658,249,NA,5,Black,425,345,113,4082,74174170
107070,2019-12,B07X7V5FG9,B07XLD48YZ,None,06/11/2019 00:00,115629,249.99,NA,4.552380952,Black,425,345,113,4082,74401790
109892,2020-03,B07X7V5FG9,B07XNQTJ8H,None,06/11/2019 00:00,32384,212.99,NA,4.32,Black,425,345,113,4082,75975680
104717,2019-10,B07X7ZMVM5,B07XNQTJ8H,None,09/10/2019 00:00,133540,349.99,NA,5,None,323,323,75,4477,74168180
107366,2019-12,B07X7ZMVM5,B07XNQTJ8H,None,09/10/2019 00:00,58549,349.99,NA,4.7,None,323,323,75,4477,74401790
107732,2020-01,B07X7ZMVM5,B07XSHW637,None,09/10/2019 00:00,64157,279.99,NA,4.566666667,None,323,323,75,4477,75550080
109520,2020-02,B07X7ZMVM5,B07XSHW637,None,09/10/2019 00:00,96422,279.99,NA,4.45,None,323,323,75,4477,75361600
108327,2020-01,B07XLD48YZ,B07XSHW637,None,13/09/2019 00:00,87609,1149,NA,3.55,None,508,508,457.2,3697,75550080
106132,2019-11,B07XNQTJ8H,B07XSHW637,"B07P2HG9JH,B07XNQTJ8H",09/09/2019 00:00,7172,167.99,NA,5,White,325,325,72,3959.861,74174170
108205,2020-01,B07XNQTJ8H,B07XSHW637,"B07P2HG9JH,B07XNQTJ8H",09/09/2019 00:00,423727,167.99,NA,5,White,325,325,72,3959.861,75550080
110394,2020-03,B07XNQTJ8H,B07XVKZW4F,"B07P2HG9JH,B07XNQTJ8H",09/09/2019 00:00,37336,159.99,NA,4.8,White,325,325,72,3959.861,75975680
105812,2019-11,B07XSHW637,B07XVKZW4F,None,11/09/2019 00:00,26054,239.99,NA,5,None,325,325,72,4889.7257,74174170
107252,2019-12,B07XSHW637,B07XVKZW4F,None,11/09/2019 00:00,27677,249.99,NA,4.72,None,325,325,72,4889.7257,74401790
108074,2020-01,B07XSHW637,B07XWP6MPG,None,11/09/2019 00:00,52311,219.99,NA,4.7,None,325,325,72,4889.7257,75550080
109244,2020-02,B07XSHW637,B07XWP6MPG,None,11/09/2019 00:00,68610,179.99,NA,4.6,None,325,325,72,4889.7257,75361600
110551,2020-03,B07XSHW637,B07XWP6MPG,None,11/09/2019 00:00,74427,179.99,NA,4.5,None,325,325,72,4889.7257,75975680
107448,2019-12,B07XVKZW4F,B07XWP6MPG,None,13/09/2019 00:00,30790,99.99,NA,4.513333333,Black,279,279,74,1914.16,74401790
108218,2020-01,B07XVKZW4F,B07XWP6MPG,None,13/09/2019 00:00,44283,92.99,NA,4.328205128,Black,279,279,74,1914.16,75550080
108791,2020-02,B07XVKZW4F,B07Y1PJ1L1,None,13/09/2019 00:00,74250,99.99,NA,4.236363636,Black,279,279,74,1914.16,75361600
105432,2019-10,B07XWP6MPG,B07Y1PJ1L1,None,14/09/2019 00:00,23516,249.93,NA,4.766666667,Dark Black,330,330,69,2600,74168180
106151,2019-11,B07XWP6MPG,B07Y1PJ1L1,None,14/09/2019 00:00,4577,209.93,NA,4.75,Dark Black,330,330,69,2600,74174170
107537,2019-12,B07XWP6MPG,B07Y1PJ1L1,None,14/09/2019 00:00,6657,249.93,NA,4.75,Dark Black,330,330,69,2600,74401790
108869,2020-02,B07XWP6MPG,B07Y31C6JJ,None,14/09/2019 00:00,7722,209.93,NA,4.75,Dark Black,330,330,69,2600,75361600
110368,2020-03,B07XWP6MPG,B07Y31C6JJ,None,14/09/2019 00:00,11929,207.81,NA,4.65,Dark Black,330,330,69,2600,75975680
104758,2019-10,B07Y1PJ1L1,B07Y31C6JJ,None,18/09/2019 00:00,26186,199.99,NA,5,None,325,325,72,4799.00727,74168180
106722,2019-12,B07Y1PJ1L1,B07Y31C6JJ,None,18/09/2019 00:00,10480,159.99,NA,4.86,None,325,325,72,4799.00727,74401790
107709,2020-01,B07Y1PJ1L1,B07Y31C6JJ,None,18/09/2019 00:00,22447,99,NA,4.64,None,325,325,72,4799.00727,75550080
109614,2020-02,B07Y1PJ1L1,B07YBWNQBC,None,18/09/2019 00:00,24950,175.99,NA,4.65,None,325,325,72,4799.00727,75361600
105395,2019-10,B07Y31C6JJ,B07YBWNQBC,None,16/10/2019 00:00,133834,209.99,NA,5,Black,330,330,76,2699,74168180
106409,2019-11,B07Y31C6JJ,B07YBWNQBC,None,16/10/2019 00:00,16374,146.99,NA,4.7,Black,330,330,76,2699,74174170
107554,2019-12,B07Y31C6JJ,B07YBWNQBC,None,16/10/2019 00:00,21097,169.99,NA,4.284615385,Black,330,330,76,2699,74401790
107791,2020-01,B07Y31C6JJ,B07YG4C1JL,None,16/10/2019 00:00,7191,169.99,NA,4.386956522,Black,330,330,76,2699,75550080
109817,2020-03,B07Y31C6JJ,B07YG4C1JL,None,16/10/2019 00:00,30452,124.94,NA,4.2,Black,330,330,76,2699,75975680
106493,2019-11,B07YBWNQBC,B07Z9YWWKD,B07YBWNQBC,25/09/2019 00:00,23095,159.99,NA,4.1,Black,353,91,351,3175,74174170
108570,2020-01,B07YBWNQBC,B07Z9YWWKD,B07YBWNQBC,25/09/2019 00:00,25409,189.99,NA,4.1,Black,353,91,351,3175,75550080
108806,2020-02,B07YBWNQBC,B07ZNJ6Q9X,B07YBWNQBC,25/09/2019 00:00,55861,189.99,NA,4.3,Black,353,91,351,3175,75361600
109727,2020-03,B07YBWNQBC,B07ZVCPDB4,B07YBWNQBC,25/09/2019 00:00,25130,149.99,NA,4.25,Black,353,91,351,3175,75975680
106827,2019-12,B07YG4C1JL,B07ZVCPDB4,B07YG4C1JL,27/09/2019 00:00,338098,427.49,NA,1.433333333,Black,348,351,97,3493,74401790
109956,2020-03,B07YG4C1JL,B0817ZNZ18,B07YG4C1JL,27/09/2019 00:00,40476,427.49,NA,3.6,Black,348,351,97,3493,75975680
109557,2020-02,B07Z9YWWKD,B0817ZNZ18,None,18/10/2019 00:00,33441,459,NA,4.45,Black,347,347,97,4350,75361600
109996,2020-03,B07Z9YWWKD,B081MTJ3MZ,None,18/10/2019 00:00,73219,390.15,NA,4.628571429,Black,347,347,97,4350,75975680
107330,2019-12,B07ZNJ6Q9X,B081MTJ3MZ,"B07ZNJ6Q9X,B07ZVCPDB4",07/12/2019 00:00,35830,599.99,NA,5,Black,356,356,102,5928,74401790
108337,2020-01,B07ZVCPDB4,B081MTJ3MZ,"B07ZNJ6Q9X,B07ZVCPDB4",01/12/2019 00:00,13532,599.99,NA,4.6,White,356,356,102,3493,75550080
109515,2020-02,B07ZVCPDB4,B081N21MPM,"B07ZNJ6Q9X,B07ZVCPDB4",01/12/2019 00:00,12194,599.99,NA,4.577777778,White,356,356,102,3493,75361600
107213,2019-12,B0817ZNZ18,B081T2LS87,None,09/11/2019 00:00,125966,479.99,NA,5,Black,350,350,97,3084,74401790
107933,2020-01,B0817ZNZ18,B0825V59GC,None,09/11/2019 00:00,53836,479.99,NA,4.771428571,Black,350,350,97,3084,75550080
106858,2019-12,B081MTJ3MZ,B0825V59GC,None,18/11/2019 00:00,98606,199.99,NA,4.85,None,315,315,71,4082,74401790
107965,2020-01,B081MTJ3MZ,B082K8R34G,None,18/11/2019 00:00,180226,179.99,NA,4.65,None,315,315,71,4082,75550080
109344,2020-02,B081MTJ3MZ,B08356CQRQ,None,18/11/2019 00:00,162546,169.99,NA,4.4,None,315,315,71,4082,75361600
105900,2019-11,B081N21MPM,B08356CQRQ,"B0823FZRLL,B081N21MPM",19/09/2019 00:00,83527,209.99,NA,4.3,Black,330,330,76,2699,74174170
110498,2020-03,B081T2LS87,B0835H9F44,"B07D75MVX9,B081T2LS87",01/12/2020 00:00,245,189.99,NA,4.333333333,White,325,325,72,2699,75975680
108973,2020-02,B0825V59GC,B0835H9F44,B08VJ99LCD,14/02/2020 00:00,59201,15.99,NA,3.7,White,320.04,320.04,0,4899,75361600
109786,2020-03,B0825V59GC,B083DJFPJL,B08VJ99LCD,14/02/2020 00:00,47839,59.99,NA,4.65,White,320.04,320.04,0,4899,75975680
110163,2020-03,B082K8R34G,B083DJTZ46,None,22/03/2020 00:00,78295,149.99,NA,4.75,Golden Black,320,320,84,4681.07326,75975680
108039,2020-01,B08356CQRQ,B083DJTZ46,None,26/12/2019 00:00,132580,199.99,NA,5,Black,330,326,79,3050,75550080
110374,2020-03,B08356CQRQ,B083LRHB7S,None,26/12/2019 00:00,72463,179.99,NA,4.6,Black,330,326,79,3050,75975680
108871,2020-02,B0835H9F44,B083PWGPG7,None,26/12/2019 00:00,33845,249.99,NA,5,Pewter,518.16,421.64,137.16,5048.47896,75361600
109800,2020-03,B0835H9F44,,None,26/12/2019 00:00,27450,249.99,NA,4.433333333,Pewter,518.16,421.64,137.16,5048.47896,75975680
109905,2020-03,B083DJFPJL,,None,01/01/2020 00:00,105171,229.99,NA,5,Black,325,325,72,4812.615,75975680
108901,2020-02,B083DJTZ46,,None,01/01/2020 00:00,40058,269.99,NA,4.88,Black,325,325,72,4277.376,75361600
110457,2020-03,B083DJTZ46,,None,01/01/2020 00:00,10718,259.99,NA,4.65,Black,325,325,72,4277.376,75975680
108281,2020-01,B083LRHB7S,,None,07/01/2020 00:00,152627,399.99,NA,3.025,Gray,463.55,406.4,139.7,5656.29224,75550080
108641,2020-01,B083PWGPG7,,B09XWFQ396,09/01/2020 00:00,105795,219.67,NA,5,Black,330,330,79,3606,75550080
