,asin,com,market_ids,variation,listed_date,salesRANK,prices,ave_rating,color,itemLength,itemWidth,itemHeight,itemWeight,Fra_income,sales,Brand,Firm,suction,isEligibleForSuperSaverShipping,Wok_1charge,year,pro_age
360,B0792BWMV4,2019-03B0792BWMV4,2019-03,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,2764,569.98,4.45,White,351,348,97,3175,73269680,5508,s5,roborock,2000,TRUE,150,2019,3
361,B0792BWMV4,2019-11B0792BWMV4,2019-11,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,8,359.99,4.75,White,351,348,97,3175,74174170,62198,s5,roborock,2000,TRUE,150,2019,3
362,B0792BWMV4,2018-12B0792BWMV4,2018-12,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,333,546.99,4.45,White,351,348,97,3175,73536000,17304,s5,roborock,2000,TRUE,150,2018,4
363,B0792BWMV4,2018-08B0792BWMV4,2018-08,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,232,462.99,4.3625,White,351,348,97,3175,72786000,20140,s5,roborock,2000,TRUE,150,2018,4
364,B0792BWMV4,2018-07B0792BWMV4,2018-07,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,370,549,4.185714286,White,351,348,97,3175,72492000,16265,s5,roborock,2000,TRUE,150,2018,4
365,B0792BWMV4,2018-09B0792BWMV4,2018-09,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,307,539.99,4.466666667,White,351,348,97,3175,73164000,18034,s5,roborock,2000,TRUE,150,2018,4
366,B0792BWMV4,2018-10B0792BWMV4,2018-10,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,133,463.99,4.52,White,351,348,97,3175,73428000,25563,s5,roborock,2000,TRUE,150,2018,4
367,B0792BWMV4,2019-12B0792BWMV4,2019-12,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,191,399.99,4.456578947,White,351,348,97,3175,74401790,21647,s5,roborock,2000,TRUE,150,2019,3
368,B0792BWMV4,2019-02B0792BWMV4,2019-02,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,18,409.99,4.448,White,351,348,97,3175,73191810,53387,s5,roborock,2000,TRUE,150,2019,3
369,B079N677J1,2018-11B079N677J1,2018-11,None,06/02/2018 00:00,42711,39.99,2.9,White-b,392.938,353.06,110.998,2857.63,73482000,731,B079N677J1,FINE DRAGON,860,FALSE,50,2018,4
370,B079QYYGF1,2018-10B079QYYGF1,2018-10,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,172,199,4.544444444,Black,325,325,72,2599,73428000,22930,11s,eufy,1300,FALSE,100,2018,4
371,B079QYYGF1,2019-08B079QYYGF1,2019-08,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,189,219.51,4.45,Black,325,325,72,2599,73521260,21782,11s,eufy,1300,FALSE,100,2019,3
372,B079QYYGF1,2019-01B079QYYGF1,2019-01,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,81,215.1,4.75,Black,325,325,72,2599,73335570,30777,11s,eufy,1300,FALSE,100,2019,3
373,B079QYYGF1,2018-05B079QYYGF1,2018-05,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,69,186.99,4.65,Black,325,325,72,2599,72792000,32662,11s,eufy,1300,FALSE,100,2018,4
374,B079QYYGF1,2019-11B079QYYGF1,2019-11,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,88,218.99,4.7,Black,325,325,72,2599,74174170,29677,11s,eufy,1300,FALSE,100,2019,3
375,B079QYYGF1,2018-08B079QYYGF1,2018-08,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,98,177,4.559090909,Black,325,325,72,2599,72786000,28105,11s,eufy,1300,FALSE,100,2018,4
376,B079QYYGF1,2019-05B079QYYGF1,2019-05,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,27,223.99,4.42,Black,325,325,72,2599,73383490,48398,11s,eufy,1300,FALSE,100,2019,3
377,B079QYYGF1,2019-12B079QYYGF1,2019-12,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,15,159.99,4.7,Black,325,325,72,2599,74401790,55050,11s,eufy,1300,FALSE,100,2019,3
378,B079QYYGF1,2019-09B079QYYGF1,2019-09,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,211,229.99,4.45,Black,325,325,72,2599,73754870,20730,11s,eufy,1300,FALSE,100,2019,3
379,B079QYYGF1,2018-07B079QYYGF1,2018-07,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,27,229.99,4.490697674,Black,325,325,72,2599,72492000,48398,11s,eufy,1300,FALSE,100,2018,4
380,B079QYYGF1,2019-07B079QYYGF1,2019-07,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,2,219.51,4.7,Black,325,325,72,2599,73275670,75328,11s,eufy,1300,FALSE,100,2019,3
381,B079QYYGF1,2019-06B079QYYGF1,2019-06,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,1,149,4.485185185,Black,325,325,72,2599,73281660,77516,11s,eufy,1300,FALSE,100,2019,3
382,B079QYYGF1,2019-04B079QYYGF1,2019-04,"B079QYYGF1,B07DF9GVK9",07/02/2018 00:00,171,223.95,4.447619048,Black,325,325,72,2599,73389480,22997,11s,eufy,1300,FALSE,100,2019,3
383,B07BBKCMXL,2019-11B07BBKCMXL,2019-11,None,08/03/2018 00:00,129608,154.64,2.5,Silver,330,330,79,3629,74174170,1,B07BBKCMXL,EP-ROBOT,1300,FALSE,300,2019,3
384,B07BBKCMXL,2020-03B07BBKCMXL,2020-03,None,08/03/2018 00:00,124235,99.98,3.2,Silver,330,330,79,3629,75975680,25,B07BBKCMXL,EP-ROBOT,1300,FALSE,300,2020,2
385,B07BBKCMXL,2018-07B07BBKCMXL,2018-07,None,08/03/2018 00:00,43385,199.99,4.2,Silver,330,330,79,3629,72492000,718,B07BBKCMXL,EP-ROBOT,1300,FALSE,300,2018,4
386,B07BYYTQLR,2019-03B07BYYTQLR,2019-03,"B07BYYTQLR,B07JVQZM3X",06/04/2018 00:00,48438,127.99,3.733333333,Otis Robot Vacuum,337,337,95,3000,73269680,632,B07BYYTQLR,Tenergy,1200,FALSE,90,2019,3
387,B07BYYTQLR,2018-11B07BYYTQLR,2018-11,"B07BYYTQLR,B07JVQZM3X",06/04/2018 00:00,31849,159.99,4.15,Otis Robot Vacuum,337,337,95,3000,73482000,943,B07BYYTQLR,Tenergy,1200,FALSE,90,2018,4
388,B07BYYTQLR,2018-12B07BYYTQLR,2018-12,"B07BYYTQLR,B07JVQZM3X",06/04/2018 00:00,71,119.99,3.944444444,Otis Robot Vacuum,337,337,95,3000,73536000,32348,B07BYYTQLR,Tenergy,1200,FALSE,90,2018,4
389,B07D75MVX9,2018-09B07D75MVX9,2018-09,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,11420,299.99,5,Black,325,325,72,2676,73164000,2217,30c,eufy,1500,FALSE,100,2018,4
390,B07D75MVX9,2019-05B07D75MVX9,2019-05,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,492,242.17,4.7,Black,325,325,72,2676,73383490,14379,30c,eufy,1500,FALSE,100,2019,3
391,B07D75MVX9,2019-03B07D75MVX9,2019-03,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,381,299.95,4.35,Black,325,325,72,2676,73269680,15957,30c,eufy,1500,FALSE,100,2019,3
392,B07D75MVX9,2019-10B07D75MVX9,2019-10,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,330,254,4.35,Black,325,325,72,2676,74168180,17389,30c,eufy,1500,FALSE,100,2019,3
393,B07D75MVX9,2019-01B07D75MVX9,2019-01,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,300,239.99,4.350526316,Black,325,325,72,2676,73335570,18231,30c,eufy,1500,FALSE,100,2019,3
394,B07D75MVX9,2019-02B07D75MVX9,2019-02,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,260,299.99,4.35,Black,325,325,72,2676,73191810,19354,30c,eufy,1500,FALSE,100,2019,3
395,B07D75MVX9,2019-09B07D75MVX9,2019-09,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,112,285.57,4.35,Black,325,325,72,2676,73754870,26981,30c,eufy,1500,FALSE,100,2019,3
396,B07D75MVX9,2018-10B07D75MVX9,2018-10,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,83,126,4.2296875,Black,325,325,72,2676,73428000,30462,30c,eufy,1500,FALSE,100,2018,4
397,B07D75MVX9,2018-12B07D75MVX9,2018-12,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,70,293.99,4.369230769,Black,325,325,72,2676,73536000,32505,30c,eufy,1500,FALSE,100,2018,4
398,B07D75MVX9,2019-12B07D75MVX9,2019-12,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,62,179.55,4.35,Black,325,325,72,2676,74401790,33762,30c,eufy,1500,FALSE,100,2019,3
399,B07D75MVX9,2020-01B07D75MVX9,2020-01,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,19,179,4.4,Black,325,325,72,2676,75550080,52833,30c,eufy,1500,FALSE,100,2020,2
400,B07D75MVX9,2018-11B07D75MVX9,2018-11,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,17,209.99,4.297247706,Black,325,325,72,2676,73482000,53942,30c,eufy,1500,FALSE,100,2018,4
401,B07D75MVX9,2019-11B07D75MVX9,2019-11,"B07D75MVX9,B081T2LS87",04/04/2018 00:00,14,189,4.381818182,Black,325,325,72,2676,74174170,55605,30c,eufy,1500,FALSE,100,2019,3
402,B07D78Y5TN,2019-07B07D78Y5TN,2019-07,None,22/05/2018 00:00,3551,268.99,4.45,Black,325,72,325,2658,73275670,4601,30,eufy,1500,FALSE,100,2019,3
403,B07D78Y5TN,2018-10B07D78Y5TN,2018-10,None,22/05/2018 00:00,2400,139,4.35,Black,325,72,325,2658,73428000,6097,30,eufy,1500,FALSE,100,2018,4
404,B07D78Y5TN,2019-09B07D78Y5TN,2019-09,None,22/05/2018 00:00,2350,269.75,4.45,Black,325,72,325,2658,73754870,6177,30,eufy,1500,FALSE,100,2019,3
405,B07D78Y5TN,2018-09B07D78Y5TN,2018-09,None,22/05/2018 00:00,872,214.98,4.351724138,Black,325,72,325,2658,73164000,10569,30,eufy,1500,FALSE,100,2018,4
406,B07D78Y5TN,2019-05B07D78Y5TN,2019-05,None,22/05/2018 00:00,482,199.99,4.45,Black,325,72,325,2658,73383490,14492,30,eufy,1500,FALSE,100,2019,3
407,B07D78Y5TN,2018-11B07D78Y5TN,2018-11,None,22/05/2018 00:00,102,199.99,4.457142857,Black,325,72,325,2658,73482000,27656,30,eufy,1500,FALSE,100,2018,4
408,B07D78Y5TN,2019-02B07D78Y5TN,2019-02,None,22/05/2018 00:00,8,179.99,4.55,Black,325,72,325,2658,73191810,62198,30,eufy,1500,FALSE,100,2019,3
409,B07D78Y5TN,2019-08B07D78Y5TN,2019-08,None,22/05/2018 00:00,3,179.99,4.442857143,Black,325,72,325,2658,73521260,73139,30,eufy,1500,FALSE,100,2019,3
410,B07DF9GVK9,2019-09B07DF9GVK9,2019-09,"B079QYYGF1,B07DF9GVK9",31/05/2018 00:00,227,239.99,4.45,White,441.96,346.964,128.016,2599,73754870,20281,11s,eufy,1300,FALSE,100,2019,3
411,B07DF9GVK9,2019-06B07DF9GVK9,2019-06,"B079QYYGF1,B07DF9GVK9",31/05/2018 00:00,1,149,4.444444444,White,441.96,346.964,128.016,2599,73281660,77516,11s,eufy,1300,FALSE,100,2019,3
412,B07DF9GVK9,2019-08B07DF9GVK9,2019-08,"B079QYYGF1,B07DF9GVK9",31/05/2018 00:00,189,239.99,4.45,White,441.96,346.964,128.016,2599,73521260,21782,11s,eufy,1300,FALSE,100,2019,3
413,B07DF9GVK9,2018-07B07DF9GVK9,2018-07,"B079QYYGF1,B07DF9GVK9",31/05/2018 00:00,95,229.99,4.377777778,White,441.96,346.964,128.016,2599,72492000,28577,11s,eufy,1300,FALSE,100,2018,4
414,B07DF9GVK9,2018-08B07DF9GVK9,2018-08,"B079QYYGF1,B07DF9GVK9",31/05/2018 00:00,137,184.99,4.555813953,White,441.96,346.964,128.016,2599,72786000,25293,11s,eufy,1300,FALSE,100,2018,4
415,B07DGXNJGM,2019-05B07DGXNJGM,2019-05,None,08/05/2018 00:00,280650,109,3.85,"Red, Blue, White, Yellow",569,78,381,2495,73383490,1,B07DGXNJGM,VANiGO,1400,FALSE,120,2019,3
416,B07DGXNJGM,2019-09B07DGXNJGM,2019-09,None,08/05/2018 00:00,441030,442.8,3.6,"Red, Blue, White, Yellow",569,78,381,2495,73754870,1,B07DGXNJGM,VANiGO,1400,FALSE,120,2019,3
417,B07DGXNJGM,2018-08B07DGXNJGM,2018-08,None,08/05/2018 00:00,18626,209,4.5,"Red, Blue, White, Yellow",569,78,381,2495,72786000,1489,B07DGXNJGM,VANiGO,1400,FALSE,120,2018,4
418,B07DGXNJGM,2018-11B07DGXNJGM,2018-11,None,08/05/2018 00:00,8407,199,4,"Red, Blue, White, Yellow",569,78,381,2495,73482000,2774,B07DGXNJGM,VANiGO,1400,FALSE,120,2018,4
419,B07DGXNJGM,2019-01B07DGXNJGM,2019-01,None,08/05/2018 00:00,84705,219,3.9,"Red, Blue, White, Yellow",569,78,381,2495,73335570,341,B07DGXNJGM,VANiGO,1400,FALSE,120,2019,3
420,B07DGXNJGM,2019-04B07DGXNJGM,2019-04,None,08/05/2018 00:00,51693,109.9,3.85,"Red, Blue, White, Yellow",569,78,381,2495,73389480,606,B07DGXNJGM,VANiGO,1400,FALSE,120,2019,3
421,B07DGXNJGM,2018-12B07DGXNJGM,2018-12,None,08/05/2018 00:00,49429,249,3.8,"Red, Blue, White, Yellow",569,78,381,2495,73536000,624,B07DGXNJGM,VANiGO,1400,FALSE,120,2018,4
422,B07DGXNJGM,2018-10B07DGXNJGM,2018-10,None,08/05/2018 00:00,44655,199,4.16,"Red, Blue, White, Yellow",569,78,381,2495,73428000,694,B07DGXNJGM,VANiGO,1400,FALSE,120,2018,4
423,B07DGXNJGM,2019-03B07DGXNJGM,2019-03,None,08/05/2018 00:00,40050,99.99,3.85,"Red, Blue, White, Yellow",569,78,381,2495,73269680,783,B07DGXNJGM,VANiGO,1400,FALSE,120,2019,3
424,B07DGXNJGM,2018-06B07DGXNJGM,2018-06,None,08/05/2018 00:00,22228,279,5,"Red, Blue, White, Yellow",569,78,381,2495,72792000,1284,B07DGXNJGM,VANiGO,1400,FALSE,120,2018,4
425,B07DGXNJGM,2018-09B07DGXNJGM,2018-09,None,08/05/2018 00:00,19045,209,4.35,"Red, Blue, White, Yellow",569,78,381,2495,73164000,1464,B07DGXNJGM,VANiGO,1400,FALSE,120,2018,4
426,B07DJRY1KV,2020-01B07DJRY1KV,2020-01,B07DJRY1KV,05/06/2018 00:00,146113,219.99,3.6,Black/Grey,348,340,97,6586.1612,75550080,1,B075MSQXTK,SAMSUNG,1040,FALSE,60,2020,2
427,B07DJRY1KV,2020-02B07DJRY1KV,2020-02,B07DJRY1KV,05/06/2018 00:00,106745,199.99,3.64,Black/Grey,348,340,97,6586.1612,75361600,165,B075MSQXTK,SAMSUNG,1040,FALSE,60,2020,2
428,B07DJRY1KV,2019-12B07DJRY1KV,2019-12,B07DJRY1KV,05/06/2018 00:00,93342,219.99,3.728571429,Black/Grey,348,340,97,6586.1612,74401790,272,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
429,B07DJRY1KV,2018-09B07DJRY1KV,2018-09,B07DJRY1KV,05/06/2018 00:00,67511,239.99,3.6,Black/Grey,348,340,97,6586.1612,73164000,479,B075MSQXTK,SAMSUNG,1040,FALSE,60,2018,4
430,B07DJRY1KV,2019-11B07DJRY1KV,2019-11,B07DJRY1KV,05/06/2018 00:00,53390,199.99,3.55,Black/Grey,348,340,97,6586.1612,74174170,592,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
431,B07DJRY1KV,2019-02B07DJRY1KV,2019-02,B07DJRY1KV,05/06/2018 00:00,53126,224.95,3.344444444,Black/Grey,348,340,97,6586.1612,73191810,594,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
432,B07DJRY1KV,2019-10B07DJRY1KV,2019-10,B07DJRY1KV,05/06/2018 00:00,48438,214.99,3.55,Black/Grey,348,340,97,6586.1612,74168180,632,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
433,B07DJRY1KV,2019-07B07DJRY1KV,2019-07,B07DJRY1KV,05/06/2018 00:00,44930,209,3.433333333,Black/Grey,348,340,97,6586.1612,73275670,688,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
434,B07DJRY1KV,2019-09B07DJRY1KV,2019-09,B07DJRY1KV,05/06/2018 00:00,43842,189.99,3.466666667,Black/Grey,348,340,97,6586.1612,73754870,709,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
435,B07DJRY1KV,2019-01B07DJRY1KV,2019-01,B07DJRY1KV,05/06/2018 00:00,38301,227.95,3.685714286,Black/Grey,348,340,97,6586.1612,73335570,818,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
436,B07DJRY1KV,2019-06B07DJRY1KV,2019-06,B07DJRY1KV,05/06/2018 00:00,37899,214.99,3.55,Black/Grey,348,340,97,6586.1612,73281660,825,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
437,B07DJRY1KV,2019-04B07DJRY1KV,2019-04,B07DJRY1KV,05/06/2018 00:00,36276,199.99,3.4,Black/Grey,348,340,97,6586.1612,73389480,857,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
438,B07DJRY1KV,2018-12B07DJRY1KV,2018-12,B07DJRY1KV,05/06/2018 00:00,556,199.99,3.66,Black/Grey,348,340,97,6586.1612,73536000,13652,B075MSQXTK,SAMSUNG,1040,FALSE,60,2018,4
439,B07DL4QY5V,2019-08B07DL4QY5V,2019-08,None,14/08/2018 00:00,478,272.9,4.15,Black,340,340,90,3071,73521260,14538,675,iRobot,600,FALSE,90,2019,3
440,B07DL4QY5V,2019-06B07DL4QY5V,2019-06,None,14/08/2018 00:00,408,229,4.6,Black,340,340,90,3071,73281660,15332,675,iRobot,600,FALSE,90,2019,3
441,B07DL4QY5V,2018-08B07DL4QY5V,2018-08,None,14/08/2018 00:00,334,299,4.622222222,Black,340,340,90,3071,72786000,17276,675,iRobot,600,FALSE,90,2018,4
442,B07DL4QY5V,2019-10B07DL4QY5V,2019-10,None,14/08/2018 00:00,303,250.99,4.146666667,Black,340,340,90,3071,74168180,18147,675,iRobot,600,FALSE,90,2019,3
443,B07DL4QY5V,2019-03B07DL4QY5V,2019-03,None,14/08/2018 00:00,192,240.41,4.65,Black,340,340,90,3071,73269680,21579,675,iRobot,600,FALSE,90,2019,3
444,B07DL4QY5V,2019-04B07DL4QY5V,2019-04,None,14/08/2018 00:00,187,224.99,4.388235294,Black,340,340,90,3071,73389480,21917,675,iRobot,600,FALSE,90,2019,3
445,B07DL4QY5V,2018-09B07DL4QY5V,2018-09,None,14/08/2018 00:00,169,249.99,3.964285714,Black,340,340,90,3071,73164000,23132,675,iRobot,600,FALSE,90,2018,4
446,B07DL4QY5V,2019-05B07DL4QY5V,2019-05,None,14/08/2018 00:00,71,244,4.313636364,Black,340,340,90,3071,73383490,32348,675,iRobot,600,FALSE,90,2019,3
447,B07DL4QY5V,2018-10B07DL4QY5V,2018-10,None,14/08/2018 00:00,68,258.51,4.13,Black,340,340,90,3071,73428000,32819,675,iRobot,600,FALSE,90,2018,4
448,B07DL4QY5V,2019-01B07DL4QY5V,2019-01,None,14/08/2018 00:00,55,174,4.35,Black,340,340,90,3071,73335570,34862,675,iRobot,600,FALSE,90,2019,3
449,B07DL4QY5V,2018-12B07DL4QY5V,2018-12,None,14/08/2018 00:00,11,229.54,4.32173913,Black,340,340,90,3071,73536000,57268,675,iRobot,600,FALSE,90,2018,4
450,B07DL4QY5V,2018-11B07DL4QY5V,2018-11,None,14/08/2018 00:00,5,199,4.314492754,Black,340,340,90,3071,73482000,68763,675,iRobot,600,FALSE,90,2018,4
451,B07DL4QY5V,2019-12B07DL4QY5V,2019-12,None,14/08/2018 00:00,4,179.99,4.282716049,Black,340,340,90,3071,74401790,70951,675,iRobot,600,FALSE,90,2019,3
452,B07DL4QY5V,2020-01B07DL4QY5V,2020-01,None,14/08/2018 00:00,4,195.99,4.266666667,Black,340,340,90,3071,75550080,70951,675,iRobot,600,FALSE,90,2020,2
453,B07DL4QY5V,2019-11B07DL4QY5V,2019-11,None,14/08/2018 00:00,2,199.98,4.261756374,Black,340,340,90,3071,74174170,75328,675,iRobot,600,FALSE,90,2019,3
454,B07F2D81JN,2018-07B07F2D81JN,2018-07,None,20/07/2018 00:00,34481,199.99,5,Amarey Vac Max,323,323,69,2585,72492000,892,a800,amarey,1400,FALSE,100,2018,4
455,B07F2D81JN,2018-11B07F2D81JN,2018-11,None,20/07/2018 00:00,127,199.99,4.542857143,Amarey Vac Max,323,323,69,2585,73482000,25968,a800,amarey,1400,FALSE,100,2018,4
456,B07F2D81JN,2018-09B07F2D81JN,2018-09,None,20/07/2018 00:00,2114,199.99,4.75,Amarey Vac Max,323,323,69,2585,73164000,6559,a800,amarey,1400,FALSE,100,2018,4
457,B07F2D81JN,2020-01B07F2D81JN,2020-01,None,20/07/2018 00:00,15634,130.04,4.1,Amarey Vac Max,323,323,69,2585,75550080,1714,a800,amarey,1400,FALSE,100,2020,2
458,B07F2D81JN,2019-08B07F2D81JN,2019-08,None,20/07/2018 00:00,6345,199.99,4.333333333,Amarey Vac Max,323,323,69,2585,73521260,3000,a800,amarey,1400,FALSE,100,2019,3
459,B07F2D81JN,2019-02B07F2D81JN,2019-02,None,20/07/2018 00:00,1335,199.99,4.35,Amarey Vac Max,323,323,69,2585,73191810,8548,a800,amarey,1400,FALSE,100,2019,3
460,B07F2D81JN,2018-12B07F2D81JN,2018-12,None,20/07/2018 00:00,2087,199.98,4.483333333,Amarey Vac Max,323,323,69,2585,73536000,6603,a800,amarey,1400,FALSE,100,2018,4
461,B07F2D81JN,2018-10B07F2D81JN,2018-10,None,20/07/2018 00:00,330,199.99,4.633333333,Amarey Vac Max,323,323,69,2585,73428000,17389,a800,amarey,1400,FALSE,100,2018,4
462,B07F2D81JN,2019-11B07F2D81JN,2019-11,None,20/07/2018 00:00,755,152.99,4.248148148,Amarey Vac Max,323,323,69,2585,74174170,11394,a800,amarey,1400,FALSE,100,2019,3
463,B07F69NYDW,2018-09B07F69NYDW,2018-09,B07FHYCB1R,01/07/2018 00:00,56911,98.99,4.2,Yellow,381,114,356,1600,73164000,564,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
464,B07F69NYDW,2018-10B07F69NYDW,2018-10,B07FHYCB1R,01/07/2018 00:00,83034,96.98,3.4,Yellow,381,114,356,1600,73428000,354,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
465,B07F69NYDW,2019-02B07F69NYDW,2019-02,B07FHYCB1R,01/07/2018 00:00,433798,98.98,3.5,Yellow,381,114,356,1600,73191810,1,B074MD221N,FENGRUI,1000,FALSE,150,2019,3
466,B07F69NYDW,2018-11B07F69NYDW,2018-11,B07FHYCB1R,01/07/2018 00:00,31721,89,3.8,Yellow,381,114,356,1600,73482000,946,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
467,B07F69NYDW,2018-07B07F69NYDW,2018-07,B07FHYCB1R,01/07/2018 00:00,33927,90,5,Yellow,381,114,356,1600,72492000,903,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
468,B07F69NYDW,2018-08B07F69NYDW,2018-08,B07FHYCB1R,01/07/2018 00:00,10029,88,3.99,Yellow,381,114,356,1600,72786000,2453,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
469,B07F8ZQDSZ,2018-08B07F8ZQDSZ,2018-08,None,05/07/2018 00:00,26994,309.99,5,White,353,91,351,3600,72786000,1102,B07F8ZQDSZ,roborock,2000,FALSE,100,2018,4
470,B07F8ZQDSZ,2018-10B07F8ZQDSZ,2018-10,None,05/07/2018 00:00,6155,369.99,4.546153846,White,353,91,351,3600,73428000,3108,B07F8ZQDSZ,roborock,2000,FALSE,100,2018,4
471,B07F8ZQDSZ,2018-09B07F8ZQDSZ,2018-09,None,05/07/2018 00:00,5124,259,4.9,White,353,91,351,3600,73164000,3699,B07F8ZQDSZ,roborock,2000,FALSE,100,2018,4
472,B07F8ZQDSZ,2018-11B07F8ZQDSZ,2018-11,None,05/07/2018 00:00,3347,295,4.57,White,353,91,351,3600,73482000,4718,B07F8ZQDSZ,roborock,2000,FALSE,100,2018,4
473,B07F8ZQDSZ,2019-01B07F8ZQDSZ,2019-01,None,05/07/2018 00:00,2779,299.99,4.548148148,White,353,91,351,3600,73335570,5483,B07F8ZQDSZ,roborock,2000,FALSE,100,2019,3
474,B07F8ZQDSZ,2018-12B07F8ZQDSZ,2018-12,None,05/07/2018 00:00,2594,299.99,4.72,White,353,91,351,3600,73536000,5783,B07F8ZQDSZ,roborock,2000,FALSE,100,2018,4
475,B07F8ZQDSZ,2019-03B07F8ZQDSZ,2019-03,None,05/07/2018 00:00,2181,251.09,4.3,White,353,91,351,3600,73269680,6451,B07F8ZQDSZ,roborock,2000,FALSE,100,2019,3
476,B07F8ZQDSZ,2019-04B07F8ZQDSZ,2019-04,None,05/07/2018 00:00,2053,299.99,4.35,White,353,91,351,3600,73389480,6658,B07F8ZQDSZ,roborock,2000,FALSE,100,2019,3
477,B07F8ZQDSZ,2020-01B07F8ZQDSZ,2020-01,None,05/07/2018 00:00,1580,239.99,4.35,White,353,91,351,3600,75550080,7478,B07F8ZQDSZ,roborock,2000,FALSE,100,2020,2
478,B07F8ZQDSZ,2019-05B07F8ZQDSZ,2019-05,None,05/07/2018 00:00,1266,299.99,4.225,White,353,91,351,3600,73383490,8849,B07F8ZQDSZ,roborock,2000,FALSE,100,2019,3
479,B07F8ZQDSZ,2019-12B07F8ZQDSZ,2019-12,None,05/07/2018 00:00,129,299.99,4.393333333,White,353,91,351,3600,74401790,25833,B07F8ZQDSZ,roborock,2000,FALSE,100,2019,3
480,B07F8ZQDSZ,2019-11B07F8ZQDSZ,2019-11,None,05/07/2018 00:00,90,199.99,4.4375,White,353,91,351,3600,74174170,29362,B07F8ZQDSZ,roborock,2000,FALSE,100,2019,3
481,B07FHYCB1R,2018-11B07FHYCB1R,2018-11,B07FHYCB1R,01/07/2018 00:00,75363,88,3.633333333,Pink,381,114,356,1600,73482000,416,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
482,B07FHYCB1R,2018-12B07FHYCB1R,2018-12,B07FHYCB1R,01/07/2018 00:00,98334,98.98,3.25,Pink,381,114,356,1600,73536000,232,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
483,B07FHYCB1R,2018-09B07FHYCB1R,2018-09,B07FHYCB1R,01/07/2018 00:00,43553,88,4.2,Pink,381,114,356,1600,73164000,715,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
484,B07FHYCB1R,2018-07B07FHYCB1R,2018-07,B07FHYCB1R,01/07/2018 00:00,33927,90,5,Pink,381,114,356,1600,72492000,903,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
485,B07FHYCB1R,2018-10B07FHYCB1R,2018-10,B07FHYCB1R,01/07/2018 00:00,49826,50,1,Pink,381,114,356,1600,73428000,621,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
486,B07FHYCB1R,2018-08B07FHYCB1R,2018-08,B07FHYCB1R,01/07/2018 00:00,28895,85.99,3.9,Pink,381,114,356,1600,72786000,1035,B074MD221N,FENGRUI,1000,FALSE,150,2018,4
