com,market_ids,asin,variation,listed_date,salesRANK,prices,ave_rating,color,itemLength,itemWidth,itemHeight,itemWeight,Fra_income,sales
2019-12B07HFRS1HZ,2019-12,B07HFRS1HZ,B07HFRS1HZ,17/09/2018 00:00,6995,168.99,4.2,None,330,330,737,4950,74401790,2910
2019-11B07HFRS1HZ,2019-11,B07HFRS1HZ,B07HFRS1HZ,17/09/2018 00:00,4306,165,4.25,None,330,330,737,4950,74174170,4168
2020-02B0835H9F44,2020-02,B0835H9F44,None,26/12/2019 00:00,33845,249.99,5,Pewter,518.16,421.64,137.16,5048.47896,75361600,904
2020-03B0835H9F44,2020-03,B0835H9F44,None,26/12/2019 00:00,27450,249.99,4.433333333,Pewter,518.16,421.64,137.16,5048.47896,75975680,1086
2019-09B07Q2GHPF6,2019-09,B07Q2GHPF6,None,03/07/2019 00:00,332655,199.98,5,None,351,351,89,5161.88117,73754870,1
2020-03B07Q2GHPF6,2020-03,B07Q2GHPF6,None,03/07/2019 00:00,275624,139.98,3.7,None,351,351,89,5161.88117,75975680,1
2020-02B07Q2GHPF6,2020-02,B07Q2GHPF6,None,03/07/2019 00:00,53200,118.96,4.25,None,351,351,89,5161.88117,75361600,594
2019-07B07Q2GHPF6,2019-07,B07Q2GHPF6,None,03/07/2019 00:00,31448,199.99,4.3,None,351,351,89,5161.88117,73275670,951
2020-01B07Q2GHPF6,2020-01,B07Q2GHPF6,None,03/07/2019 00:00,22515,139.96,4.6,None,351,351,89,5161.88117,75550080,1267
2019-06B07SL3FNQ1,2019-06,B07SL3FNQ1,None,19/06/2019 00:00,19687,99.99,4.6,None,512.064,407.924,151.892,5184.55656,73281660,1428
2019-07B07SL3FNQ1,2019-07,B07SL3FNQ1,None,19/06/2019 00:00,8539,99.99,4.133333333,None,512.064,407.924,151.892,5184.55656,73275670,2757
2019-01B00IPEZKBW,2019-01,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,53718,229,4.26,Black,432,457,127,5216,73335570,589
2019-02B00IPEZKBW,2019-02,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,27032,203.25,4.24,Black,432,457,127,5216,73191810,1101
2017-02B00IPEZKBW,2017-02,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,22865,328,4.24,Black,432,457,127,5216,70709760,1249
2018-08B00IPEZKBW,2018-08,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,12607,224.99,4.25,Black,432,457,127,5216,72786000,2036
2017-01B00IPEZKBW,2017-01,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,5323,325,4.25,Black,432,457,127,5216,70567200,3585
2018-01B00IPEZKBW,2018-01,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,3183,269.99,4.3,Black,432,457,127,5216,72162000,4830
2016-08B00IPEZKBW,2016-08,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,2697,319,4.3,Black,432,457,127,5216,68844780,5616
2019-10B00IPEZKBW,2019-10,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,2451,245.99,4.25,Black,432,457,127,5216,74168180,6014
2018-11B00IPEZKBW,2018-11,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1981,229,4.25,Black,432,457,127,5216,73482000,6774
2018-12B00IPEZKBW,2018-12,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1903,289,4.233333333,Black,432,457,127,5216,73536000,6901
2018-10B00IPEZKBW,2018-10,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1621,248.99,4.65,Black,432,457,127,5216,73428000,7357
2020-02B00IPEZKBW,2020-02,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1349,212,4.352941176,Black,432,457,127,5216,75361600,8487
2019-07B00IPEZKBW,2019-07,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1336,149.99,4.3,Black,432,457,127,5216,73275670,8543
2018-02B00IPEZKBW,2018-02,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1271,238.46,4.24,Black,432,457,127,5216,71880000,8827
2019-09B00IPEZKBW,2019-09,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1182,229.99,4.25,Black,432,457,127,5216,73754870,9216
2018-06B00IPEZKBW,2018-06,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,694,243.09,4.6,Black,432,457,127,5216,72792000,12086
2019-05B00IPEZKBW,2019-05,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,645,199,4.2625,Black,432,457,127,5216,73383490,12642
2019-11B00IPEZKBW,2019-11,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,439,218.99,4.65,Black,432,457,127,5216,74174170,14980
2019-12B00IPEZKBW,2019-12,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,248,208.35,4.572807018,Black,432,457,127,5216,74401790,19691
2016-11B00IPEZKBW,2016-11,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,157,249.99,4.3,Black,432,457,127,5216,69054300,23942
2016-10B00IPEZKBW,2016-10,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,63,339.96,4.35,Black,432,457,127,5216,69141600,33605
2016-12B00IPEZKBW,2016-12,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,46,249,4.375,Black,432,457,127,5216,68955360,37865
2016-07B00IPEZKBW,2016-07,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,3,327,4.25,Black,432,457,127,5216,68949540,73139
2019-03B00IPEZKBW,2019-03,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,3,222.86,4.25,Black,432,457,127,5216,73269680,73139
2018-07B00IPEZKBW,2018-07,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,686,224.99,4.3,Black,432,457,127,5216,72492000,12177
2019-10B07GDHPWCS,2019-10,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,121605,529.99,4,Black/White,353,353,84,5443,74168180,46
2020-01B07GDHPWCS,2020-01,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,108719,399.96,4,Black/White,353,353,84,5443,75550080,149
2019-03B07GDHPWCS,2019-03,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,59329,329.19,4.5,Black/White,353,353,84,5443,73269680,545
2019-08B07GDHPWCS,2019-08,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,53745,324.99,4.15,Black/White,353,353,84,5443,73521260,589
2019-01B07GDHPWCS,2019-01,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,52547,329.19,3.933333333,Black/White,353,353,84,5443,73335570,599
2019-09B07GDHPWCS,2019-09,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,50139,325.99,4.15,Black/White,353,353,84,5443,73754870,618
2019-05B07GDHPWCS,2019-05,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,47770,299.99,4.266666667,Black/White,353,353,84,5443,73383490,637
2019-02B07GDHPWCS,2019-02,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,47383,399.98,4.25,Black/White,353,353,84,5443,73191810,640
2019-06B07GDHPWCS,2019-06,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,38983,340.06,4.233333333,Black/White,353,353,84,5443,73281660,804
2020-02B07GDHPWCS,2020-02,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,23907,299.99,4.066666667,Black/White,353,353,84,5443,75361600,1212
2018-12B07GDHPWCS,2018-12,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,23290,349.99,4.22,Black/White,353,353,84,5443,73536000,1234
2019-12B07GDHPWCS,2019-12,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,21223,269.99,2.933333333,Black/White,353,353,84,5443,74401790,1341
2018-11B07GDHPWCS,2018-11,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,1288,299.98,5,Black/White,353,353,84,5443,73482000,8753
2019-04B07GDHPWCS,2019-04,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,918,269.99,4.6,Black/White,353,353,84,5443,73389480,10368
2019-11B07GDHPWCS,2019-11,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,290,521.99,3.533333333,Black/White,353,353,84,5443,74174170,18512
2019-07B07GDHPWCS,2019-07,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,260,269.99,4.133333333,Black/White,353,353,84,5443,73275670,19354
2020-03B07GDHPWCS,2020-03,B07GDHPWCS,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,98,299.96,3.9,Black/White,353,353,84,5443,75975680,28105
2019-12B07QC4VZ5N,2019-12,B07QC4VZ5N,None,03/04/2019 00:00,2415,284.95,3.866666667,None,305,102,406,5456.71621,74401790,6072
2019-09B07QC4VZ5N,2019-09,B07QC4VZ5N,None,03/04/2019 00:00,1965,269,3.8,None,305,102,406,5456.71621,73754870,6800
2019-10B07QC4VZ5N,2019-10,B07QC4VZ5N,None,03/04/2019 00:00,1700,299,3.72,None,305,102,406,5456.71621,74168180,7229
2019-06B07QC4VZ5N,2019-06,B07QC4VZ5N,None,03/04/2019 00:00,1654,279,2.766666667,None,305,102,406,5456.71621,73281660,7304
2019-11B07QC4VZ5N,2019-11,B07QC4VZ5N,None,03/04/2019 00:00,1537,299,3.85,None,305,102,406,5456.71621,74174170,7666
2019-07B07QC4VZ5N,2019-07,B07QC4VZ5N,None,03/04/2019 00:00,1288,289,3.25,None,305,102,406,5456.71621,73275670,8753
2020-01B083LRHB7S,2020-01,B083LRHB7S,None,07/01/2020 00:00,152627,399.99,3.025,Gray,463.55,406.4,139.7,5656.29224,75550080,1
2019-12B07WHMGDW9,2019-12,B07WHMGDW9,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",13/08/2019 00:00,164956,299.99,2.5,None,330,330,76,5860.4134,74401790,1
2019-10B07WHMGDW9,2019-10,B07WHMGDW9,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",13/08/2019 00:00,122272,299.99,1,None,330,330,76,5860.4134,74168180,41
2019-01B07KCP2MS9,2019-01,B07KCP2MS9,None,09/11/2018 00:00,180791,229.99,2,None,457,356,102,5897,73335570,1
2019-03B07KCP2MS9,2019-03,B07KCP2MS9,None,09/11/2018 00:00,238047,227,3.6,None,457,356,102,5897,73269680,1
2019-06B07KCP2MS9,2019-06,B07KCP2MS9,None,09/11/2018 00:00,171032,205,3.7,None,457,356,102,5897,73281660,1
2019-07B07KCP2MS9,2019-07,B07KCP2MS9,None,09/11/2018 00:00,185207,199.99,4,None,457,356,102,5897,73275670,1
2019-11B07KCP2MS9,2019-11,B07KCP2MS9,None,09/11/2018 00:00,1385522,398.95,3.6,None,457,356,102,5897,74174170,1
2019-12B07ZNJ6Q9X,2019-12,B07ZNJ6Q9X,"B07ZNJ6Q9X,B07ZVCPDB4",07/12/2019 00:00,35830,599.99,5,Black,356,356,102,5928,74401790,866
2020-01B07DJRY1KV,2020-01,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,146113,219.99,3.6,Black/Grey,348,340,97,6586.1612,75550080,1
2020-02B07DJRY1KV,2020-02,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,106745,199.99,3.64,Black/Grey,348,340,97,6586.1612,75361600,165
2019-12B07DJRY1KV,2019-12,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,93342,219.99,3.728571429,Black/Grey,348,340,97,6586.1612,74401790,272
2018-09B07DJRY1KV,2018-09,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,67511,239.99,3.6,Black/Grey,348,340,97,6586.1612,73164000,479
2019-11B07DJRY1KV,2019-11,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,53390,199.99,3.55,Black/Grey,348,340,97,6586.1612,74174170,592
2019-02B07DJRY1KV,2019-02,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,53126,224.95,3.344444444,Black/Grey,348,340,97,6586.1612,73191810,594
2019-10B07DJRY1KV,2019-10,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,48438,214.99,3.55,Black/Grey,348,340,97,6586.1612,74168180,632
2019-07B07DJRY1KV,2019-07,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,44930,209,3.433333333,Black/Grey,348,340,97,6586.1612,73275670,688
2019-09B07DJRY1KV,2019-09,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,43842,189.99,3.466666667,Black/Grey,348,340,97,6586.1612,73754870,709
2019-01B07DJRY1KV,2019-01,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,38301,227.95,3.685714286,Black/Grey,348,340,97,6586.1612,73335570,818
2019-06B07DJRY1KV,2019-06,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,37899,214.99,3.55,Black/Grey,348,340,97,6586.1612,73281660,825
2019-04B07DJRY1KV,2019-04,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,36276,199.99,3.4,Black/Grey,348,340,97,6586.1612,73389480,857
2018-12B07DJRY1KV,2018-12,B07DJRY1KV,B07DJRY1KV,05/06/2018 00:00,556,199.99,3.66,Black/Grey,348,340,97,6586.1612,73536000,13652
2019-12B07TY7JS4T,2019-12,B07TY7JS4T,None,07/07/2019 00:00,273743,188.99,3.716666667,Black,325,325,72,6595.2331,74401790,1
2020-01B07TY7JS4T,2020-01,B07TY7JS4T,None,07/07/2019 00:00,150031,188.99,3.925,Black,325,325,72,6595.2331,75550080,1
2020-03B07TY7JS4T,2020-03,B07TY7JS4T,None,07/07/2019 00:00,157521,178.99,4.3,Black,325,325,72,6595.2331,75975680,1
2019-10B07TY7JS4T,2019-10,B07TY7JS4T,None,07/07/2019 00:00,65584,167.99,5,Black,325,325,72,6595.2331,74168180,495
2019-09B07V4J91JX,2019-09,B07V4J91JX,None,11/07/2019 00:00,45279,186.99,5,None,330,330,805,6595.2331,73754870,681
2019-10B07TXGQS3H,2019-10,B07TXGQS3H,None,02/07/2019 00:00,9759,399.99,4.2625,Black,351,348,97,6595.2331,74168180,2508
2019-09B07TXGQS3H,2019-09,B07TXGQS3H,None,02/07/2019 00:00,5428,399.99,4.733333333,Black,351,348,97,6595.2331,73754870,3525
2020-01B07TXGQS3H,2020-01,B07TXGQS3H,None,02/07/2019 00:00,807,389.98,4.46,Black,351,348,97,6595.2331,75550080,10852
2019-12B07TXGQS3H,2019-12,B07TXGQS3H,None,02/07/2019 00:00,464,389.99,4.54047619,Black,351,348,97,6595.2331,74401790,14697
2019-08B07VCQRY4W,2019-08,B07VCQRY4W,None,06/08/2019 00:00,12860,649.99,3.933333333,White,558.8,429.26,154.94,6880.99064,73521260,2007
2019-11B07VCQRY4W,2019-11,B07VCQRY4W,None,06/08/2019 00:00,12298,630,4.6,White,558.8,429.26,154.94,6880.99064,74174170,2083
2019-09B07VCQRY4W,2019-09,B07VCQRY4W,None,06/08/2019 00:00,8696,649.99,4.171428571,White,558.8,429.26,154.94,6880.99064,73754870,2725
2020-01B07VCQRY4W,2020-01,B07VCQRY4W,None,06/08/2019 00:00,5205,649.89,4.633333333,White,558.8,429.26,154.94,6880.99064,75550080,3653
2019-10B07VCQRY4W,2019-10,B07VCQRY4W,None,06/08/2019 00:00,1308,649.99,4.377777778,White,558.8,429.26,154.94,6880.99064,74168180,8666
2018-02B075MSQXTK,2018-02,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,3753575,434.99,3.8,Black,348,97,340,6940,71880000,1
2019-12B075MSQXTK,2019-12,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,240707,239.99,3.3,Black,348,97,340,6940,74401790,1
2020-01B075MSQXTK,2020-01,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,144337,239.99,3.45,Black,348,97,340,6940,75550080,1
2019-09B075MSQXTK,2019-09,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,122661,319.99,3.2,Black,348,97,340,6940,73754870,37
2019-10B075MSQXTK,2019-10,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,85283,259.99,3.1,Black,348,97,340,6940,74168180,336
2019-01B075MSQXTK,2019-01,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,84641,299.99,3.466666667,Black,348,97,340,6940,73335570,342
2019-06B075MSQXTK,2019-06,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,83079,279.99,3.25,Black,348,97,340,6940,73281660,354
2019-03B075MSQXTK,2019-03,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,71690,279,3.1,Black,348,97,340,6940,73269680,446
2019-08B075MSQXTK,2019-08,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,65880,280,3.3,Black,348,97,340,6940,73521260,492
2019-07B075MSQXTK,2019-07,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,65363,269.99,3.25,Black,348,97,340,6940,73275670,496
2018-10B075MSQXTK,2018-10,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,63589,295,3.5,Black,348,97,340,6940,73428000,510
2019-04B075MSQXTK,2019-04,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,50722,249.99,3.05,Black,348,97,340,6940,73389480,613
2019-05B075MSQXTK,2019-05,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,46277,269.99,3.16,Black,348,97,340,6940,73383490,662
2019-02B075MSQXTK,2019-02,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,36245,289.99,3.333333333,Black,348,97,340,6940,73191810,858
2018-08B075MSQXTK,2018-08,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,35929,298.5,3.6,Black,348,97,340,6940,72786000,864
2018-11B075MSQXTK,2018-11,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,11535,274,3.5,Black,348,97,340,6940,73482000,2199
2018-07B075MSQXTK,2018-07,B075MSQXTK,B07DJRY1KV,14/09/2017 00:00,5355,429.95,3.7,Black,348,97,340,6940,72492000,3567
2020-02B07NVSPRYD,2020-02,B07NVSPRYD,None,18/02/2019 00:00,62695,594,4.342857143,Black,508,356,152,7257,75361600,518
2019-06B07NVSPRYD,2019-06,B07NVSPRYD,None,18/02/2019 00:00,60994,709.99,3.65,Black,508,356,152,7257,73281660,531
2020-01B07NVSPRYD,2020-01,B07NVSPRYD,None,18/02/2019 00:00,54043,599,4.231147541,Black,508,356,152,7257,75550080,587
2019-09B07NVSPRYD,2019-09,B07NVSPRYD,None,18/02/2019 00:00,34659,695,4,Black,508,356,152,7257,73754870,889
2019-12B07NVSPRYD,2019-12,B07NVSPRYD,None,18/02/2019 00:00,27535,549,4.135555556,Black,508,356,152,7257,74401790,1083
2019-08B07NVSPRYD,2019-08,B07NVSPRYD,None,18/02/2019 00:00,803,699,3.9,Black,508,356,152,7257,73521260,10870
2019-05B07NVSPRYD,2019-05,B07NVSPRYD,None,18/02/2019 00:00,576,799,3.866666667,Black,508,356,152,7257,73383490,13425
2019-04B07NVSPRYD,2019-04,B07NVSPRYD,None,18/02/2019 00:00,514,709.99,4.25,Black,508,356,152,7257,73389480,14129
