asin,listed_date,isEligibleForSuperSaverShipping,Brand,Firm,market_ids,prices,ave_rating,title,variationCSV,suction,Wok_1charge,sales,itemWidth,itemHeight,itemWeight
B07X7V5FG9,06/11/2019 00:00,FALSE,B07X7V5FG9,ROBOCIST,R21Q4,191.6366667,4.1,"robocist 850 robot vacuum - smart robotic vacuum cleaner for pet hair, work with alexa app wi-fi connected, 1600pa max strong suction, self-charging, hard floor cleaning robot, thin & quiet for carpet",None,1600,100,1,345,113,4082
B07XSHW637,11/09/2019 00:00,FALSE,B07XSHW637,Dser,R21Q1,155.3233333,4.333333333,"robot vacuum cleaner, dser 1600pa strong suction, wi-fi connected, self-charging robotic vacuum for cleaning carpets and pet hair, voice control, compatible with alexa and google home (robogeek 21t)",None,1600,100,159,325,72,4889.7257
B07XSHW637,11/09/2019 00:00,FALSE,B07XSHW637,Dser,R20Q1,209.0573333,4.6,"robot vacuum cleaner, dser 1600pa strong suction, wi-fi connected, self-charging robotic vacuum for cleaning carpets and pet hair, voice control, compatible with alexa and google home (robogeek 21t)",None,1600,100,601,325,72,4889.7257
B07XSHW637,11/09/2019 00:00,FALSE,B07XSHW637,Dser,R21Q2,160.19,4.35,"robot vacuum cleaner, dser 1600pa strong suction, wi-fi connected, self-charging robotic vacuum for cleaning carpets and pet hair, voice control, compatible with alexa and google home (robogeek 21t)",None,1600,100,18,325,72,4889.7257
B07XSHW637,11/09/2019 00:00,FALSE,B07XSHW637,Dser,R21Q3,149.99,4.35,"robot vacuum cleaner, dser 1600pa strong suction, wi-fi connected, self-charging robotic vacuum for cleaning carpets and pet hair, voice control, compatible with alexa and google home (robogeek 21t)",None,1600,100,1,325,72,4889.7257
B07XSHW637,11/09/2019 00:00,FALSE,B07XSHW637,Dser,R20Q4,157.0669231,4.35,"robot vacuum cleaner, dser 1600pa strong suction, wi-fi connected, self-charging robotic vacuum for cleaning carpets and pet hair, voice control, compatible with alexa and google home (robogeek 21t)",None,1600,100,5258,325,72,4889.7257
B07XSHW637,11/09/2019 00:00,FALSE,B07XSHW637,Dser,R20Q3,159.99,4.44,"robot vacuum cleaner, dser 1600pa strong suction, wi-fi connected, self-charging robotic vacuum for cleaning carpets and pet hair, voice control, compatible with alexa and google home (robogeek 21t)",None,1600,100,851,325,72,4889.7257
B07XVKZW4F,13/09/2019 00:00,TRUE,B07XVKZW4F,PURE CLEAN,R20Q1,94.55857143,4.316853933,pucrc26b.9 automatic robot vacuum cleaner - robotic auto home cleaning for clean carpet hardwood floor - bot self detects stairs - air filter pet hair allergies friendly - pure clean,None,1200,90,701,279,74,1914.16
B07XVKZW4F,13/09/2019 00:00,TRUE,B07XVKZW4F,PURE CLEAN,R20Q3,95.99,4.1,pucrc26b.9 automatic robot vacuum cleaner - robotic auto home cleaning for clean carpet hardwood floor - bot self detects stairs - air filter pet hair allergies friendly - pure clean,None,1200,90,711,279,74,1914.16
B07XVKZW4F,13/09/2019 00:00,TRUE,B07XVKZW4F,PURE CLEAN,R21Q1,94.26692308,3.65,pucrc26b.9 automatic robot vacuum cleaner - robotic auto home cleaning for clean carpet hardwood floor - bot self detects stairs - air filter pet hair allergies friendly - pure clean,None,1200,90,529,279,74,1914.16
B07XVKZW4F,13/09/2019 00:00,TRUE,B07XVKZW4F,PURE CLEAN,R20Q4,95.56142857,3.616666667,pucrc26b.9 automatic robot vacuum cleaner - robotic auto home cleaning for clean carpet hardwood floor - bot self detects stairs - air filter pet hair allergies friendly - pure clean,None,1200,90,359,279,74,1914.16
B07XVKZW4F,13/09/2019 00:00,TRUE,B07XVKZW4F,PURE CLEAN,R20Q2,96.91285714,4.025,pucrc26b.9 automatic robot vacuum cleaner - robotic auto home cleaning for clean carpet hardwood floor - bot self detects stairs - air filter pet hair allergies friendly - pure clean,None,1200,90,801,279,74,1914.16
B07XVKZW4F,13/09/2019 00:00,TRUE,B07XVKZW4F,PURE CLEAN,R22Q1,117.99,3.6,pucrc26b.9 automatic robot vacuum cleaner - robotic auto home cleaning for clean carpet hardwood floor - bot self detects stairs - air filter pet hair allergies friendly - pure clean,None,1200,90,1,279,74,1914.16
B07Y1PJ1L1,18/09/2019 00:00,FALSE,B07Y1PJ1L1,Dser,R20Q1,165.3452941,4.642857143,"robot vacuum, dser 1600pa robotic vacuum cleaner, boostgen technology, 360° smart sensor protection, self-charging with 2 boundary strips, quiet, cleans carpets hard floors and pet hair (robogeek 20t)",None,1600,100,1271,325,72,4799.00727
B07Y1PJ1L1,18/09/2019 00:00,FALSE,B07Y1PJ1L1,Dser,R20Q2,166.4194118,4.5,"robot vacuum, dser 1600pa robotic vacuum cleaner, boostgen technology, 360° smart sensor protection, self-charging with 2 boundary strips, quiet, cleans carpets hard floors and pet hair (robogeek 20t)",None,1600,100,840,325,72,4799.00727
B07Y1PJ1L1,18/09/2019 00:00,FALSE,B07Y1PJ1L1,Dser,R22Q1,149.99,4.25,"robot vacuum, dser 1600pa robotic vacuum cleaner, boostgen technology, 360° smart sensor protection, self-charging with 2 boundary strips, quiet, cleans carpets hard floors and pet hair (robogeek 20t)",None,1600,100,1,325,72,4799.00727
B07Y1PJ1L1,18/09/2019 00:00,FALSE,B07Y1PJ1L1,Dser,R20Q3,144.99,4.44,"robot vacuum, dser 1600pa robotic vacuum cleaner, boostgen technology, 360° smart sensor protection, self-charging with 2 boundary strips, quiet, cleans carpets hard floors and pet hair (robogeek 20t)",None,1600,100,1130,325,72,4799.00727
B07Y1PJ1L1,18/09/2019 00:00,FALSE,B07Y1PJ1L1,Dser,R20Q4,144.2757143,4.3,"robot vacuum, dser 1600pa robotic vacuum cleaner, boostgen technology, 360° smart sensor protection, self-charging with 2 boundary strips, quiet, cleans carpets hard floors and pet hair (robogeek 20t)",None,1600,100,4704,325,72,4799.00727
B07Y1PJ1L1,18/09/2019 00:00,FALSE,B07Y1PJ1L1,Dser,R21Q1,142.99,4.35,"robot vacuum, dser 1600pa robotic vacuum cleaner, boostgen technology, 360° smart sensor protection, self-charging with 2 boundary strips, quiet, cleans carpets hard floors and pet hair (robogeek 20t)",None,1600,100,3688,325,72,4799.00727
B07Y31C6JJ,16/10/2019 00:00,FALSE,B07Y31C6JJ,OPODEE,R20Q2,169.99,4.25,"robotic vacuum cleaner, with 1800pa ultra strong suction, pet hair cleaning, smart path mapping, self-charging sweeper, 2 boundary strips, automatic robot for hard floor, low-pile hard carpets",None,1800,100,556,330,76,2699
B07Y31C6JJ,16/10/2019 00:00,FALSE,B07Y31C6JJ,OPODEE,R21Q2,177.98,4,"robotic vacuum cleaner, with 1800pa ultra strong suction, pet hair cleaning, smart path mapping, self-charging sweeper, 2 boundary strips, automatic robot for hard floor, low-pile hard carpets",None,1800,100,1,330,76,2699
B07Y31C6JJ,16/10/2019 00:00,FALSE,B07Y31C6JJ,OPODEE,R20Q1,180.7088889,4.382142857,"robotic vacuum cleaner, with 1800pa ultra strong suction, pet hair cleaning, smart path mapping, self-charging sweeper, 2 boundary strips, automatic robot for hard floor, low-pile hard carpets",None,1800,100,2892,330,76,2699
B07Y31C6JJ,16/10/2019 00:00,FALSE,B07Y31C6JJ,OPODEE,R20Q3,129.918,4.25,"robotic vacuum cleaner, with 1800pa ultra strong suction, pet hair cleaning, smart path mapping, self-charging sweeper, 2 boundary strips, automatic robot for hard floor, low-pile hard carpets",None,1800,100,1854,330,76,2699
B07Y31C6JJ,16/10/2019 00:00,FALSE,B07Y31C6JJ,OPODEE,R20Q4,153.2633333,4.2,"robotic vacuum cleaner, with 1800pa ultra strong suction, pet hair cleaning, smart path mapping, self-charging sweeper, 2 boundary strips, automatic robot for hard floor, low-pile hard carpets",None,1800,100,1,330,76,2699
B0817ZNZ18,09/11/2019 00:00,FALSE,B0817ZNZ18,opove,R20Q2,479.99,4.45,"robot vacuum cleaner with mop, 2200pa super suction electric robotic vacuum slam cleaning for pet hair, app control & laser smart navigation & precise map & 180min runtime, opove clearobo 3, black",None,2200,180,408,350,97,3084
B0817ZNZ18,09/11/2019 00:00,FALSE,B0817ZNZ18,opove,R21Q1,479.99,3.916666667,"robot vacuum cleaner with mop, 2200pa super suction electric robotic vacuum slam cleaning for pet hair, app control & laser smart navigation & precise map & 180min runtime, opove clearobo 3, black",None,2200,180,1,350,97,3084
B0817ZNZ18,09/11/2019 00:00,FALSE,B0817ZNZ18,opove,R20Q4,463.99,4.2,"robot vacuum cleaner with mop, 2200pa super suction electric robotic vacuum slam cleaning for pet hair, app control & laser smart navigation & precise map & 180min runtime, opove clearobo 3, black",None,2200,180,1,350,97,3084
B0817ZNZ18,09/11/2019 00:00,FALSE,B0817ZNZ18,opove,R21Q4,479.99,3.65,"robot vacuum cleaner with mop, 2200pa super suction electric robotic vacuum slam cleaning for pet hair, app control & laser smart navigation & precise map & 180min runtime, opove clearobo 3, black",None,2200,180,1,350,97,3084
B0817ZNZ18,09/11/2019 00:00,FALSE,B0817ZNZ18,opove,R20Q1,479.99,4.7625,"robot vacuum cleaner with mop, 2200pa super suction electric robotic vacuum slam cleaning for pet hair, app control & laser smart navigation & precise map & 180min runtime, opove clearobo 3, black",None,2200,180,791,350,97,3084
B081MTJ3MZ,18/11/2019 00:00,FALSE,B081MTJ3MZ,PHIYU,R21Q2,105.99,3.7,"phyu robot vacuum cleaner, smart path planning, high suction and quiet, super-thin, self-charging, mopping, work with alexa, good for pet hair care, hard floors and low pile carpets",None,1400,120,1,315,71,4082
B081MTJ3MZ,18/11/2019 00:00,FALSE,B081MTJ3MZ,PHIYU,R20Q4,104.79,3.9,"phyu robot vacuum cleaner, smart path planning, high suction and quiet, super-thin, self-charging, mopping, work with alexa, good for pet hair care, hard floors and low pile carpets",None,1400,120,160,315,71,4082
B081MTJ3MZ,18/11/2019 00:00,FALSE,B081MTJ3MZ,PHIYU,R21Q1,105.99,3.6,"phyu robot vacuum cleaner, smart path planning, high suction and quiet, super-thin, self-charging, mopping, work with alexa, good for pet hair care, hard floors and low pile carpets",None,1400,120,1,315,71,4082
B081MTJ3MZ,18/11/2019 00:00,FALSE,B081MTJ3MZ,PHIYU,R20Q2,139.99,4,"phyu robot vacuum cleaner, smart path planning, high suction and quiet, super-thin, self-charging, mopping, work with alexa, good for pet hair care, hard floors and low pile carpets",None,1400,120,239,315,71,4082
B081MTJ3MZ,18/11/2019 00:00,FALSE,B081MTJ3MZ,PHIYU,R20Q1,164.99,4.566666667,"phyu robot vacuum cleaner, smart path planning, high suction and quiet, super-thin, self-charging, mopping, work with alexa, good for pet hair care, hard floors and low pile carpets",None,1400,120,1,315,71,4082
B081MTJ3MZ,18/11/2019 00:00,FALSE,B081MTJ3MZ,PHIYU,R20Q3,113.99,3.763636364,"phyu robot vacuum cleaner, smart path planning, high suction and quiet, super-thin, self-charging, mopping, work with alexa, good for pet hair care, hard floors and low pile carpets",None,1400,120,54,315,71,4082
B082K8R34G,22/03/2020 00:00,FALSE,B082K8R34G,Amrobt,R20Q4,140.341,3.65,"robot vacuum and mop cleaner, automatic smart robotic sweeping & mopping, suction boost, 1600pa suction, self charging, daily schedule, 60db quiet, remote-app-alexa control",None,1600,120,7341,320,84,4681.07326
B082K8R34G,22/03/2020 00:00,FALSE,B082K8R34G,Amrobt,R22Q1,109.99,3.4,"robot vacuum and mop cleaner, automatic smart robotic sweeping & mopping, suction boost, 1600pa suction, self charging, daily schedule, 60db quiet, remote-app-alexa control",None,1600,120,1,320,84,4681.07326
B082K8R34G,22/03/2020 00:00,FALSE,B082K8R34G,Amrobt,R21Q1,150.401,3.44,"robot vacuum and mop cleaner, automatic smart robotic sweeping & mopping, suction boost, 1600pa suction, self charging, daily schedule, 60db quiet, remote-app-alexa control",None,1600,120,399,320,84,4681.07326
B082K8R34G,22/03/2020 00:00,FALSE,B082K8R34G,Amrobt,R20Q1,185.592,4.75,"robot vacuum and mop cleaner, automatic smart robotic sweeping & mopping, suction boost, 1600pa suction, self charging, daily schedule, 60db quiet, remote-app-alexa control",None,1600,120,393,320,84,4681.07326
B082K8R34G,22/03/2020 00:00,FALSE,B082K8R34G,Amrobt,R20Q2,159.0622222,4.461538462,"robot vacuum and mop cleaner, automatic smart robotic sweeping & mopping, suction boost, 1600pa suction, self charging, daily schedule, 60db quiet, remote-app-alexa control",None,1600,120,2527,320,84,4681.07326
B082K8R34G,22/03/2020 00:00,FALSE,B082K8R34G,Amrobt,R20Q3,145.3185714,3.635294118,"robot vacuum and mop cleaner, automatic smart robotic sweeping & mopping, suction boost, 1600pa suction, self charging, daily schedule, 60db quiet, remote-app-alexa control",None,1600,120,16827,320,84,4681.07326
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R20Q3,192.8471429,4.614285714,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,979,325,72,4812.615
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R22Q1,187.49,4.25,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,1,325,72,4812.615
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R21Q2,164.99,4.25,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,4188,325,72,4812.615
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R20Q2,207.1328571,4.790909091,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,1012,325,72,4812.615
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R20Q1,242.49,5,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,177,325,72,4812.615
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R21Q3,163.1909524,4.2,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,433,325,72,4812.615
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R21Q4,189.99,4.3,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,1,325,72,4812.615
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R20Q4,163.99,4.433333333,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,1811,325,72,4812.615
B083DJFPJL,01/01/2020 00:00,FALSE,B083DJFPJL,Dser,R21Q1,157.485,4.34,"2200pa robot vacuum, dser 22t robotic vacuum cleaner, boostgen technology, auto-charge, boundary strip supported, super quiet, multi cleaning modes robotic vacuums for hard floor carpet pet hair",None,2200,100,1,325,72,4812.615
B083DJTZ46,01/01/2020 00:00,TRUE,B083DJTZ46,Dser,R20Q1,269.99,4.777777778,"robot vacuum, dser 23t 2200pa robotic vacuum cleaner, wi-fi connected, 2 boundary strips, self-charging, multiple cleaning modes vacuum for hard floor carpets and pet hair, work with alexa",None,2200,120,2324,325,72,4277.376
B083DJTZ46,01/01/2020 00:00,TRUE,B083DJTZ46,Dser,R20Q4,197.8471429,4.253846154,"robot vacuum, dser 23t 2200pa robotic vacuum cleaner, wi-fi connected, 2 boundary strips, self-charging, multiple cleaning modes vacuum for hard floor carpets and pet hair, work with alexa",None,2200,120,5163,325,72,4277.376
B083DJTZ46,01/01/2020 00:00,TRUE,B083DJTZ46,Dser,R20Q2,229.99,4.45,"robot vacuum, dser 23t 2200pa robotic vacuum cleaner, wi-fi connected, 2 boundary strips, self-charging, multiple cleaning modes vacuum for hard floor carpets and pet hair, work with alexa",None,2200,120,594,325,72,4277.376
B083DJTZ46,01/01/2020 00:00,TRUE,B083DJTZ46,Dser,R21Q4,189.99,4.033333333,"robot vacuum, dser 23t 2200pa robotic vacuum cleaner, wi-fi connected, 2 boundary strips, self-charging, multiple cleaning modes vacuum for hard floor carpets and pet hair, work with alexa",None,2200,120,1,325,72,4277.376
B083DJTZ46,01/01/2020 00:00,TRUE,B083DJTZ46,Dser,R21Q1,201.99,4.35,"robot vacuum, dser 23t 2200pa robotic vacuum cleaner, wi-fi connected, 2 boundary strips, self-charging, multiple cleaning modes vacuum for hard floor carpets and pet hair, work with alexa",None,2200,120,4654,325,72,4277.376
B083DJTZ46,01/01/2020 00:00,TRUE,B083DJTZ46,Dser,R20Q3,219.99,4.273684211,"robot vacuum, dser 23t 2200pa robotic vacuum cleaner, wi-fi connected, 2 boundary strips, self-charging, multiple cleaning modes vacuum for hard floor carpets and pet hair, work with alexa",None,2200,120,7046,325,72,4277.376
B083PWGPG7,09/01/2020 00:00,FALSE,B083PWGPG7,Bagotte,R20Q4,395.94,4.433333333,"bagotte bg600 robot vacuum cleaner, 2.7"" slim & quiet, smart self-charging robotic vacuum cleaners, good for pet hair hardwood floor carpet tile",B09XWFQ396,1600,100,1,330,79,3606
B083PWGPG7,09/01/2020 00:00,FALSE,B083PWGPG7,Bagotte,R20Q3,189.94,4.5,"bagotte bg600 robot vacuum cleaner, 2.7"" slim & quiet, smart self-charging robotic vacuum cleaners, good for pet hair hardwood floor carpet tile",B09XWFQ396,1600,100,1325,330,79,3606
B083PWGPG7,09/01/2020 00:00,FALSE,B083PWGPG7,Bagotte,R20Q2,193.99,4.622222222,"bagotte bg600 robot vacuum cleaner, 2.7"" slim & quiet, smart self-charging robotic vacuum cleaners, good for pet hair hardwood floor carpet tile",B09XWFQ396,1600,100,1732,330,79,3606
B083PWGPG7,09/01/2020 00:00,FALSE,B083PWGPG7,Bagotte,R20Q1,219.75,4.908333333,"bagotte bg600 robot vacuum cleaner, 2.7"" slim & quiet, smart self-charging robotic vacuum cleaners, good for pet hair hardwood floor carpet tile",B09XWFQ396,1600,100,2787,330,79,3606
B07L75HXKB,17/12/2018 00:00,FALSE,B08CZPLHMG,Bissell,R22Q1,293.8309055,4.2,"bissell ev675 robot vacuum cleaner for pet hair with self charging dock, 2503, black","B08CZPLHMG,B07L75HXKB",1400,100,1,324,89,3003
B07L75HXKB,17/12/2018 00:00,FALSE,B08CZPLHMG,Bissell,R20Q1,206.08,4.15,"bissell ev675 robot vacuum cleaner for pet hair with self charging dock, 2503, black","B08CZPLHMG,B07L75HXKB",1400,100,936,324,89,3003
B07L75HXKB,17/12/2018 00:00,FALSE,B08CZPLHMG,Bissell,R20Q2,294.98875,4.15,"bissell ev675 robot vacuum cleaner for pet hair with self charging dock, 2503, black","B08CZPLHMG,B07L75HXKB",1400,100,743,324,89,3003
B07L75HXKB,17/12/2018 00:00,FALSE,B08CZPLHMG,Bissell,R21Q1,268.2375,4.244444444,"bissell ev675 robot vacuum cleaner for pet hair with self charging dock, 2503, black","B08CZPLHMG,B07L75HXKB",1400,100,509,324,89,3003
